V1	V2	mean
Azospirillum_brasilense_strain_Az39	Proteus_phage_vB_PmiM_Pm5461	126.3
Azospirillum_brasilense_strain_Az39	Pseudomonas_phage_MP1412	144.8
Azospirillum_brasilense_strain_Az39	Pseudomonas_phage_YMC11_07_P54_PAE_BP	427.2
Azospirillum_brasilense_strain_Az39	Salmonella_phage_118970_sal2	173.7
Azospirillum_brasilense_strain_Az39	Salmonella_phage_GG32	169.5
Azospirillum_brasilense_strain_Az39	Streptomyces_phage_R4	338.6
Azospirillum_brasilense_strain_Az39	Synechococcus_phage_S_CBS1	166
Azospirillum_brasilense_strain_Az39	Synechococcus_phage_S_CRM01	396
Azospirillum_brasilense_strain_Az39	Synechococcus_phage_S_PM2	119.6
Azospirillum_brasilense_strain_Az39	Vibrio_phage_pVp_1	108.6
Azospirillum_brasilense_strain_Az39	Vibrio_phage_ValKK3	280.4
Bacillus_anthracis_str__SVA11	Acinetobacter_phage_vB_AbaM_phiAbaA1	105.9
Bacillus_anthracis_str__SVA11	Bacillus_phage_AR9	289.85
Bacillus_anthracis_str__SVA11	Bacillus_phage_CP_51	262.25
Bacillus_anthracis_str__SVA11	Bacillus_phage_JBP901	445.3
Bacillus_anthracis_str__SVA11	Bacillus_phage_phiNIT1_DNA	422.2
Bacillus_anthracis_str__SVA11	Bacillus_phage_phIS3501	434.1
Bacillus_anthracis_str__SVA11	Bacillus_phage_Pony	171.133333333333
Bacillus_anthracis_str__SVA11	Brucella_phage_BiPBO1	375.1
Bacillus_anthracis_str__SVA11	Campylobacter_phage_PC14	409.566666666667
Bacillus_anthracis_str__SVA11	Caulobacter_phage_Cr30	325.65
Bacillus_anthracis_str__SVA11	Cellulophaga_phage_phi17_2	375.9
Bacillus_anthracis_str__SVA11	Citrobacter_phage_SH2	221.5
Bacillus_anthracis_str__SVA11	Clostridium_phage_c_st	171
Bacillus_anthracis_str__SVA11	Croceibacter_phage_P2559S	393.2
Bacillus_anthracis_str__SVA11	Cronobacter_phage_phiES15	131.7
Bacillus_anthracis_str__SVA11	Cyanophage_PSS2	388.6
Bacillus_anthracis_str__SVA11	Cyanophage_S_TIM5	176.1
Bacillus_anthracis_str__SVA11	Enterobacteria_phage_GEC_3S_complete_genome_214	256.5
Bacillus_anthracis_str__SVA11	Enterobacteria_phage_P88	486.5
Bacillus_anthracis_str__SVA11	Escherichia_phage_ECML_117	166.55
Bacillus_anthracis_str__SVA11	Escherichia_phage_vB_EcoM_JS09	201.825
Bacillus_anthracis_str__SVA11	Geobacillus_phage_GBSV1	188.4
Bacillus_anthracis_str__SVA11	Idiomarinaceae_phage_Phi1M2_2	254.433333333333
Bacillus_anthracis_str__SVA11	Lactobacillus_phage_Ldl1	360.9
Bacillus_anthracis_str__SVA11	Lactococcus_phage_98201	134.2
Bacillus_anthracis_str__SVA11	Lactococcus_phage_phiL47	266
Bacillus_anthracis_str__SVA11	Liberibacter_phage_SC2	450.6
Bacillus_anthracis_str__SVA11	Phormidium_phage_MIS_PhV1B	359.7
Bacillus_anthracis_str__SVA11	Prochlorococcus_phage_P_TIM68	247.05
Bacillus_anthracis_str__SVA11	Proteus_phage_PM_75	388.6
Bacillus_anthracis_str__SVA11	Proteus_phage_vB_PmiM_Pm5461	162.55
Bacillus_anthracis_str__SVA11	Pseudomonas_phage_OBP	263.1
Bacillus_anthracis_str__SVA11	Pseudomonas_phage_PaBG	421.7
Bacillus_anthracis_str__SVA11	Pseudomonas_phage_PAK_P1	361.6
Bacillus_anthracis_str__SVA11	Pseudomonas_phage_vB_PaeM_C2_10_Ab1_complete_genome_22	236.9
Bacillus_anthracis_str__SVA11	Salmonella_phage_118970_sal2	291.166666666667
Bacillus_anthracis_str__SVA11	Salmonella_phage_64795_sal3	362
Bacillus_anthracis_str__SVA11	Salmonella_phage_GG32	360.5
Bacillus_anthracis_str__SVA11	Salmonella_phage_ST160	478.4
Bacillus_anthracis_str__SVA11	Staphylococcus_phage_phiSa119	378.2
Bacillus_anthracis_str__SVA11	Streptococcus_phage_phiARI0746	464.1
Bacillus_anthracis_str__SVA11	Synechococcus_phage_S_CBS1	224.58
Bacillus_anthracis_str__SVA11	Synechococcus_phage_S_CRM01	254.6
Bacillus_anthracis_str__SVA11	Synechococcus_phage_S_PM2	136.3
Bacillus_anthracis_str__SVA11	Thermoanaerobacterium_phage_THSA_485A	124.4
Bacillus_anthracis_str__SVA11	Vibrio_phage_phi_3	361.3
Bacillus_megaterium_strain_JX285	Bacillus_phage_AR9	177.2
Bacillus_megaterium_strain_JX285	Citrobacter_phage_SH2	147.1
Bacillus_megaterium_strain_JX285	Idiomarinaceae_phage_Phi1M2_2	243.1
Bacillus_megaterium_strain_JX285	Lactococcus_phage_phiL47	166
Bacillus_megaterium_strain_JX285	Pseudomonas_phage_PAK_P1	145.2
Bacillus_megaterium_strain_JX285	Synechococcus_phage_S_CBS1	161.8
Bacillus_sp__FDAARGOS_235	Bacillus_phage_AR9	142.5
Bacillus_subtilis_subsp__spizizenii_str__W23	Bacillus_phage_AR9	205.8
Bacillus_subtilis_subsp__spizizenii_str__W23	Bacillus_phage_Stills	221.9
Bacillus_subtilis_subsp__spizizenii_str__W23	Campylobacter_phage_PC14	161.4
Bacillus_subtilis_subsp__spizizenii_str__W23	Caulobacter_phage_Cr30	295.4
Bacillus_subtilis_subsp__spizizenii_str__W23	Cellulophaga_phage_phi14_2	256.1
Bacillus_subtilis_subsp__spizizenii_str__W23	Cellulophaga_phage_phi18_3	142.9
Bacillus_subtilis_subsp__spizizenii_str__W23	Citrobacter_phage_SH2	254.6
Bacillus_subtilis_subsp__spizizenii_str__W23	Cronobacter_phage_phiES15	159.8
Bacillus_subtilis_subsp__spizizenii_str__W23	Cyanophage_P_TIM40	207.2
Bacillus_subtilis_subsp__spizizenii_str__W23	Cyanophage_S_TIM5	174.1
Bacillus_subtilis_subsp__spizizenii_str__W23	Escherichia_phage_KBNP1711	270.4
Bacillus_subtilis_subsp__spizizenii_str__W23	Flavobacterium_phage_Fpv20	128.7
Bacillus_subtilis_subsp__spizizenii_str__W23	Geobacillus_phage_GBK2	271.5
Bacillus_subtilis_subsp__spizizenii_str__W23	Idiomarinaceae_phage_Phi1M2_2	230.15
Bacillus_subtilis_subsp__spizizenii_str__W23	Lactococcus_phage_phiL47	108.3
Bacillus_subtilis_subsp__spizizenii_str__W23	Pectobacterium_phage_phiTE	154.5
Bacillus_subtilis_subsp__spizizenii_str__W23	Proteus_phage_PM_75	288.1
Bacillus_subtilis_subsp__spizizenii_str__W23	Proteus_phage_vB_PmiM_Pm5461	110.2
Bacillus_subtilis_subsp__spizizenii_str__W23	Salmonella_phage_118970_sal2	202.05
Bacillus_subtilis_subsp__spizizenii_str__W23	Salmonella_phage_GG32	141.8
Bacillus_subtilis_subsp__spizizenii_str__W23	Streptococcus_phage_phiNJ2	154.4
Bacillus_subtilis_subsp__spizizenii_str__W23	Synechococcus_phage_S_CBS1	198.05
Bacillus_thuringiensis_strain_L-7601	Enterobacteria_phage_GEC_3S_complete_genome_26	280
Bacillus_thuringiensis_strain_L-7601	Idiomarinaceae_phage_Phi1M2_2	374.8
Bacillus_thuringiensis_strain_L-7601	Lactococcus_phage_phiL47	346.3
Bacillus_thuringiensis_strain_L-7601	Salmonella_phage_118970_sal2	282.3
Bacillus_thuringiensis_strain_L-7601	Salmonella_phage_GG32	278.1
Bacillus_thuringiensis_strain_L-7601	Vibrio_phage_ValKK3	389
Bacteroides_fragilis_strain_BOB25	Acinetobacter_phage_Presley	327.4
Bacteroides_fragilis_strain_BOB25	Acinetobacter_phage_vB_AbaM_phiAbaA1	137.7
Bacteroides_fragilis_strain_BOB25	Aeromonas_phage_pAh6_C	140.5
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_AR9	288.008333333333
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_CP_51	392.45
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_JBP901	244.35
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_phiNIT1_DNA	300.5
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_phIS3501	462.25
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_Pony	235.833333333333
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_Spock	205.7
Bacteroides_fragilis_strain_BOB25	Brochothrix_phage_A9	273.1
Bacteroides_fragilis_strain_BOB25	Brucella_phage_BiPBO1	403.25
Bacteroides_fragilis_strain_BOB25	Campylobacter_phage_PC14	317.13
Bacteroides_fragilis_strain_BOB25	Caulobacter_phage_Cr30	320.48
Bacteroides_fragilis_strain_BOB25	Cellulophaga_phage_phi17_2	404.05
Bacteroides_fragilis_strain_BOB25	Cellulophaga_phage_phi18_3	175.2
Bacteroides_fragilis_strain_BOB25	Citrobacter_phage_SH2	223
Bacteroides_fragilis_strain_BOB25	Clostridium_phage_phiCTC2A	683.55
Bacteroides_fragilis_strain_BOB25	copy_1	103.6
Bacteroides_fragilis_strain_BOB25	Croceibacter_phage_P2559S	421.35
Bacteroides_fragilis_strain_BOB25	Cronobacter_phage_phiES15	144
Bacteroides_fragilis_strain_BOB25	Cyanophage_P_TIM40	277.66
Bacteroides_fragilis_strain_BOB25	Cyanophage_PSS2	317.633333333333
Bacteroides_fragilis_strain_BOB25	Cyanophage_S_TIM5	384.925
Bacteroides_fragilis_strain_BOB25	Enterobacteria_phage_933W	144.4
Bacteroides_fragilis_strain_BOB25	Enterobacteria_phage_fiAA91_ss	182.5
Bacteroides_fragilis_strain_BOB25	Enterobacteria_phage_GEC_3S_complete_genome_140	103.2
Bacteroides_fragilis_strain_BOB25	Enterobacteria_phage_GEC_3S_complete_genome_98	245.7
Bacteroides_fragilis_strain_BOB25	Enterobacteriaphage_UAB_Phi87	122.1
Bacteroides_fragilis_strain_BOB25	Erwinia_phage_PhiEaH1	264.1
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_Av_05	198.7
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_ECML_117	102.4
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_ECML_4	194.9
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_KBNP1711	120.6
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_Lw1	109.466666666667
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_vB_EcoM_JS09	311.86
Bacteroides_fragilis_strain_BOB25	Flavobacterium_phage_Fpv20	165.85
Bacteroides_fragilis_strain_BOB25	Geobacillus_phage_GBK2	164.333333333333
Bacteroides_fragilis_strain_BOB25	Geobacillus_phage_GBSV1	399.8
Bacteroides_fragilis_strain_BOB25	Idiomarinaceae_phage_Phi1M2_2	318.28
Bacteroides_fragilis_strain_BOB25	Klebsiella_phage_JD001	127.075
Bacteroides_fragilis_strain_BOB25	Klebsiella_phage_PKO111	263.1
Bacteroides_fragilis_strain_BOB25	Lactobacillus_phage_Ldl1	295.2
Bacteroides_fragilis_strain_BOB25	Lactobacillus_phage_phiPYB5	209.9
Bacteroides_fragilis_strain_BOB25	Lactococcus_phage_50101	421
Bacteroides_fragilis_strain_BOB25	Lactococcus_phage_98201	176.933333333333
Bacteroides_fragilis_strain_BOB25	Lactococcus_phage_phiL47	197.773684210526
Bacteroides_fragilis_strain_BOB25	Liberibacter_phage_SC2	360.233333333333
Bacteroides_fragilis_strain_BOB25	Mycobacterium_phage_First	127.5
Bacteroides_fragilis_strain_BOB25	Phormidium_phage_MIS_PhV1B	387.85
Bacteroides_fragilis_strain_BOB25	Planktothrix_phage_PaV_LD	259.2
Bacteroides_fragilis_strain_BOB25	Prochlorococcus_phage_P_TIM68	225.7
Bacteroides_fragilis_strain_BOB25	Proteus_phage_PM_75	356.833333333333
Bacteroides_fragilis_strain_BOB25	Proteus_phage_vB_PmiM_Pm5461	182.471428571429
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_Bf7	178.95
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_DL54	139.1
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_OBP	307.4
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_PaBG	449.85
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_PAK_P1	300.133333333333
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_phi3	271.575
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_vB_PaeM_C2_10_Ab1_complete_genome_22	157.9
Bacteroides_fragilis_strain_BOB25	Rhizobium_phage_vB_RleM_PPF1	222.2
Bacteroides_fragilis_strain_BOB25	Rhizobium_phage_vB_RleS_L338C	104.3
Bacteroides_fragilis_strain_BOB25	Roseobacter_phage_RDJL_Phi_1	152.1
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_118970_sal2	254.866666666667
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_64795_sal3	390.15
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_GG32	628.92
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_SJ46	102.1
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_ST160	419.466666666667
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_vB_SPuM_SP116	220.5
Bacteroides_fragilis_strain_BOB25	Staphylococcus_phage_JS01	362.466666666667
Bacteroides_fragilis_strain_BOB25	Staphylococcus_phage_phiSa119	354.333333333333
Bacteroides_fragilis_strain_BOB25	Staphylococcus_phage_SPbeta_like	109.4
Bacteroides_fragilis_strain_BOB25	Staphylococcus_phage_Team1	147.36
Bacteroides_fragilis_strain_BOB25	Streptococcus_phage_phiARI0746	480.7
Bacteroides_fragilis_strain_BOB25	Streptomyces_phage_R4	206.8
Bacteroides_fragilis_strain_BOB25	Synechococcus_phage_S_CBS1	208.5125
Bacteroides_fragilis_strain_BOB25	Synechococcus_phage_S_CBS4	318.7
Bacteroides_fragilis_strain_BOB25	Synechococcus_phage_S_CRM01	379.4
Bacteroides_fragilis_strain_BOB25	Synechococcus_phage_S_PM2	177.5
Bacteroides_fragilis_strain_BOB25	Tsukamurella_phage_TIN2	172.5
Bacteroides_fragilis_strain_BOB25	Vibrio_phage_phi_3	389.45
Bacteroides_fragilis_strain_BOB25	Vibrio_phage_pVp_1	294.5
Bacteroides_fragilis_strain_BOB25	Vibrio_phage_ValKK3	233
Bacteroides_fragilis_strain_BOB25	Yersinia_phage_phiYeO3_12	301.766666666667
Bdellovibrio_bacteriovorus_str__Tiberius	Bacillus_phage_AR9	598.6
Bdellovibrio_bacteriovorus_str__Tiberius	Bacillus_phage_Pony	128.2
Bdellovibrio_bacteriovorus_str__Tiberius	Brochothrix_phage_A9	236.1
Bdellovibrio_bacteriovorus_str__Tiberius	Campylobacter_phage_PC14	238.4
Bdellovibrio_bacteriovorus_str__Tiberius	Clostridium_phage_phiCTC2A	477.2
Bdellovibrio_bacteriovorus_str__Tiberius	Cyanophage_P_TIM40	123.2
Bdellovibrio_bacteriovorus_str__Tiberius	Cyanophage_PSS2	140.2
Bdellovibrio_bacteriovorus_str__Tiberius	Cyanophage_S_TIM5	328.5
Bdellovibrio_bacteriovorus_str__Tiberius	Enterobacteria_phage_933W	193
Bdellovibrio_bacteriovorus_str__Tiberius	Enterobacteria_phage_fiAA91_ss	143.6
Bdellovibrio_bacteriovorus_str__Tiberius	Enterobacteria_phage_Sf101	578.2
Bdellovibrio_bacteriovorus_str__Tiberius	Enterobacteriaphage_UAB_Phi87	119.7
Bdellovibrio_bacteriovorus_str__Tiberius	Escherichia_phage_MX01	125.1
Bdellovibrio_bacteriovorus_str__Tiberius	Escherichia_phage_vB_EcoM_VpaE1	107.8
Bdellovibrio_bacteriovorus_str__Tiberius	Idiomarinaceae_phage_Phi1M2_2	260.518181818182
Bdellovibrio_bacteriovorus_str__Tiberius	Klebsiella_phage_PKO111	136.566666666667
Bdellovibrio_bacteriovorus_str__Tiberius	Lactococcus_phage_98201	119.95
Bdellovibrio_bacteriovorus_str__Tiberius	Lactococcus_phage_phiL47	257.133333333333
Bdellovibrio_bacteriovorus_str__Tiberius	Proteus_phage_vB_PmiM_Pm5461	111.85
Bdellovibrio_bacteriovorus_str__Tiberius	Salmonella_phage_118970_sal2	553.266666666667
Bdellovibrio_bacteriovorus_str__Tiberius	Salmonella_phage_vB_SPuM_SP116	240.3
Bdellovibrio_bacteriovorus_str__Tiberius	Staphylococcus_phage_StB20_like	119.4
Bdellovibrio_bacteriovorus_str__Tiberius	Staphylococcus_phage_Team1	113.6
Bdellovibrio_bacteriovorus_str__Tiberius	Streptomyces_phage_R4	143.85
Bdellovibrio_bacteriovorus_str__Tiberius	Synechococcus_phage_S_CBS1	187.2
Bdellovibrio_bacteriovorus_str__Tiberius	Synechococcus_phage_S_PM2	114.15
Bdellovibrio_bacteriovorus_str__Tiberius	Vibrio_phage_ValKK3	630.9
Brochothrix_thermosphacta_strain_BI	Bacillus_phage_Pony	108.2
Brochothrix_thermosphacta_strain_BI	Enterobacteriaphage_UAB_Phi87	113.2
Brochothrix_thermosphacta_strain_BI	Lactococcus_phage_phiL47	133.2
Brochothrix_thermosphacta_strain_BI	Proteus_phage_vB_PmiM_Pm5461	99.7
Brochothrix_thermosphacta_strain_BI	Synechococcus_phage_S_PM2	103.4
Burkholderia_cenocepacia_H111	Pseudomonas_phage_PaBG	192.9
Campylobacter_jejuni_strain_NCTC12662	Lactococcus_phage_phiL47	170.6
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Bacillus_phage_AR9	203.766666666667
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Bacillus_phage_CP_51	114.7
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Bacillus_phage_JBP901	121.3
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Bacillus_phage_phIS3501	184.5
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Brucella_phage_BiPBO1	125.5
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Burkholderia_phage_KS5	129.4
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Campylobacter_phage_PC14	116.2
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Caulobacter_phage_Cr30	234
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Cellulophaga_phage_phi17_2	132.6
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Clostridium_phage_c_st	157.2
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Croceibacter_phage_P2559S	143.6
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Cronobacter_phage_phiES15	326.6
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Cyanophage_PSS2	139
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Enterobacteria_phage_fiAA91_ss	332
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Flavobacterium_phage_Fpv20	116
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Gordonia_phage_GTE8	129.4
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Idiomarinaceae_phage_Phi1M2_2	269.666666666667
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Klebsiella_phage_JD001	307.8
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Lactobacillus_phage_Ldl1	111.3
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Lactococcus_phage_98201	119
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Lactococcus_phage_phiL47	177.95
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Liberibacter_phage_SC2	201
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Mannheimia_phage_vB_MhS_535AP2	251.5
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Mycobacterium_phage_Adler	376
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Phormidium_phage_MIS_PhV1B	110.1
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Prochlorococcus_phage_P_TIM68	123.65
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Proteus_phage_PM_75	300.266666666667
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Pseudomonas_phage_JBD44	112.8
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Pseudomonas_phage_OBP	144
