V1	V2	mean
Acholeplasma_laidlawii_PG-8A	Escherichia_phage_HY03	121.7
Acholeplasma_laidlawii_PG-8A	Escherichia_phage_JH2	166.4
Acholeplasma_laidlawii_PG-8A	Escherichia_phage_SUSP2	159.8
Acholeplasma_laidlawii_PG-8A	Escherichia_phage_vB_EcoM_Alf5	167.2
Acholeplasma_laidlawii_PG-8A	Escherichia_phage_vB_EcoM_VpaE1	167.2
Acholeplasma_laidlawii_PG-8A	Geobacillus_phage_GBSV1	108.6
Acholeplasma_laidlawii_PG-8A	Gordonia_phage_GAL1	59.7
Acholeplasma_laidlawii_PG-8A	Gordonia_phage_GMA4	65.1
Acholeplasma_laidlawii_PG-8A	Helicobacter_phage_phiHP33	182.2
Acholeplasma_laidlawii_PG-8A	Idiomarinaceae_phage_1N2_2	78.6
Acholeplasma_laidlawii_PG-8A	Lactobacillus_phage_JCL1032	70.9
Acholeplasma_laidlawii_PG-8A	Lactobacillus_phage_Ldl1	91.65
Acholeplasma_laidlawii_PG-8A	Lactobacillus_phage_phi_jlb1	72.8
Acholeplasma_laidlawii_PG-8A	Lactobacillus_phage_phiLdb	84.7
Acholeplasma_laidlawii_PG-8A	Lactobacillus_phage_phiPYB5	89.4
Acholeplasma_laidlawii_PG-8A	Paenibacillus_phage_Fern	111.7
Acholeplasma_laidlawii_PG-8A	Paenibacillus_phage_Xenia	110.2
Acholeplasma_laidlawii_PG-8A	Pectobacterium_phage_PP16	67.4
Acholeplasma_laidlawii_PG-8A	Phage_phiJL001	123.6
Acholeplasma_laidlawii_PG-8A	Prochlorococcus_phage_P_TIM68	77.4
Acholeplasma_laidlawii_PG-8A	Rhizobium_phage_RHEph10	191.8
Acholeplasma_laidlawii_PG-8A	Rhizobium_phage_vB_RleS_L338C	154.8
Acholeplasma_laidlawii_PG-8A	Roseobacter_phage_RDJL_Phi_1	87.8
Acholeplasma_laidlawii_PG-8A	Ruegeria_phage_DSS3_P1	92.8
Acholeplasma_laidlawii_PG-8A	Salmonella_phage_9NA	54.7
Acholeplasma_laidlawii_PG-8A	Salmonella_phage_BPS15Q2	167.2
Acholeplasma_laidlawii_PG-8A	Salmonella_phage_SE2	49.3
Acholeplasma_laidlawii_PG-8A	Salmonella_phage_SSU5	141.7
Acholeplasma_laidlawii_PG-8A	Salmonella_phage_STP4_a	115.5
Acholeplasma_laidlawii_PG-8A	Salmonella_phage_vB_SPuM_SP116	167.2
Acholeplasma_laidlawii_PG-8A	Staphylococcus_phage_B236	141.4
Acholeplasma_laidlawii_PG-8A	Staphylococcus_phage_phiBU01	135.6
Acholeplasma_laidlawii_PG-8A	Staphylococcus_phage_phiSa119	132.1
Acholeplasma_laidlawii_PG-8A	Staphylococcus_phage_StauST398_3	141.7
Acholeplasma_laidlawii_PG-8A	Streptococcus_phage_Dp_1	122.5
Acholeplasma_laidlawii_PG-8A	Streptococcus_phage_phi3396	53.1
Acholeplasma_laidlawii_PG-8A	Streptococcus_phage_phiARI0131_2	158.7
Acholeplasma_laidlawii_PG-8A	Streptococcus_phage_phiARI0923	43.9
Acholeplasma_laidlawii_PG-8A	Streptococcus_phage_phiNJ2	46.6
Acholeplasma_laidlawii_PG-8A	Streptococcus_phage_TP_778L_complete_genome_1	83.6
Acholeplasma_laidlawii_PG-8A	Streptococcus_phage_YMC_2011	79.55
Acholeplasma_laidlawii_PG-8A	Sulfitobacter_phage_NYA_2014a	50.8
Acholeplasma_laidlawii_PG-8A	Synechococcus_phage_S_CBS1	85.9
Acholeplasma_laidlawii_PG-8A	Synechococcus_phage_S_CRM01	57
Acholeplasma_laidlawii_PG-8A	Synechococcus_phage_S_MbCM100	76.45
Acholeplasma_laidlawii_PG-8A	Thermus_phage_TMA	101.3
Acholeplasma_laidlawii_PG-8A	Vibrio_phage_CP_T1	100.5
Acholeplasma_laidlawii_PG-8A	Vibrio_phage_pVp_1	54.3
Achromobacter_xylosoxidans_strain_MN001	Aeromonas_phage_phiAS7	50.8
Achromobacter_xylosoxidans_strain_MN001	Alteromonas_phage_vB_AmaP_AD45_P1	73.9
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Bastille	203.2
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_BCP8_2	145.95
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Belinda	178.9
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_BigBertha	151.8
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Bobb	144.05
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Bp8p_C	145.05
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_CP_51	234.6
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Deep_Blue	167.5
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_JBP901	169.9
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_phiAGATE	103.6
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_phiNIT1_DNA	162.95
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Shbh1	258.8
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Slash	90.5
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Spock	150.2
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Staley	90.5
Achromobacter_xylosoxidans_strain_MN001	Burkholderia_phage_AH2	149.333333333333
Achromobacter_xylosoxidans_strain_MN001	Burkholderia_phage_KS5	59.3
Achromobacter_xylosoxidans_strain_MN001	Burkholderia_phage_KS9	498.4
Achromobacter_xylosoxidans_strain_MN001	Cellulophaga_phage_phi17_2	50.1
Achromobacter_xylosoxidans_strain_MN001	Cellulophaga_phage_phi4_1	52
Achromobacter_xylosoxidans_strain_MN001	Croceibacter_phage_P2559S	89.4
Achromobacter_xylosoxidans_strain_MN001	Cronobacter_phage_phiES15	248.8
Achromobacter_xylosoxidans_strain_MN001	Cyanophage_PSS2	111.3
Achromobacter_xylosoxidans_strain_MN001	Cyanophage_S_TIM5	196.1
Achromobacter_xylosoxidans_strain_MN001	Dinoroseobacter_phage_DFL12phi1	329.3
Achromobacter_xylosoxidans_strain_MN001	Enterobacter_phage_Tyrion	247.3
Achromobacter_xylosoxidans_strain_MN001	Enterobacteria_phage_Bp7	114.4
Achromobacter_xylosoxidans_strain_MN001	Enterobacteria_phage_phi92	89
Achromobacter_xylosoxidans_strain_MN001	Enterococcus_phage_VD13	172.9
Achromobacter_xylosoxidans_strain_MN001	Erwinia_phage_phiEa2809	72.8
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_Av_05	87.4
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_ECBP2	80.1
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_ECML_117	191.4
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_ECML_4	66.2
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_HY03	106.3
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_KBNP1711	48.9
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_PBECO_4	140.95
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_phi191	96.3
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_phiV10	72.8
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_vB_EcoS_FFH1	117.466666666667
Achromobacter_xylosoxidans_strain_MN001	Flavobacterium_phage_1H	132.3
Achromobacter_xylosoxidans_strain_MN001	Flavobacterium_phage_2A	132.3
Achromobacter_xylosoxidans_strain_MN001	Flavobacterium_phage_6H	118.85
Achromobacter_xylosoxidans_strain_MN001	Gordonia_phage_GMA3	100.5
Achromobacter_xylosoxidans_strain_MN001	Gordonia_phage_GMA6	188
Achromobacter_xylosoxidans_strain_MN001	Gordonia_phage_GMA7	75.1
Achromobacter_xylosoxidans_strain_MN001	Gordonia_phage_GTE7	75.1
Achromobacter_xylosoxidans_strain_MN001	Klebsiella_phage_vB_KpnP_SU503	69.3
Achromobacter_xylosoxidans_strain_MN001	Lactobacillus_phage_Ldl1	151.4
Achromobacter_xylosoxidans_strain_MN001	Mannheimia_phage_vB_MhS_535AP2	107.1
Achromobacter_xylosoxidans_strain_MN001	Marinomonas_phage_P12026	415.2
Achromobacter_xylosoxidans_strain_MN001	Paenibacillus_phage_Harrison	72.4
Achromobacter_xylosoxidans_strain_MN001	Pectobacterium_phage_phiTE	77.4
Achromobacter_xylosoxidans_strain_MN001	Pectobacterium_phage_PM1	112.1
Achromobacter_xylosoxidans_strain_MN001	Pelagibacter_phage_HTVC019P	255.4
Achromobacter_xylosoxidans_strain_MN001	Planktothrix_phage_PaV_LD	108.6
Achromobacter_xylosoxidans_strain_MN001	Prochlorococcus_phage_P_TIM68	58.5
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_C11	81.3
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_CHA_P1	169.5
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_DL54	50.1
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_DL60	198.55
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_DL64	129.433333333333
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_DL68	199.5
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_H70	80.9
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_JBD44	318.2
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_JBD69	80.9
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_JBD93	80.9
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_K5	81.3
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_MP1412	301.6
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_MP42	80.9
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_MP48	82.4
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_O4	94.7
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_OBP	152.5
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_Pa2	125.75
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_PaBG	67
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_PAE1	306.6
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_PAK_P1	84.3
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_PAK_P3	167.5
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_PAK_P4	80.5
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_PAK_P5	169.5
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_PEV2	128.8
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_phiMK	81.3
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_phiPsa374	129.65
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_tf_complete_genome_30	48.9
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_vB_Pae_PS44	198.2
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_vB_PaeM_PS24	167.5
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_vB_PsyM_KIL1	127.1
Achromobacter_xylosoxidans_strain_MN001	Rhizobium_phage_RHEph10	290.2
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_118970_sal2	111.166666666667
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_7_11	53.9
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_SEN34	165.355555555556
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_Shivani	138.25
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_SJ46	206.566666666667
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_SPN1S	182.2
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_SSU5	407.1
Achromobacter_xylosoxidans_strain_MN001	Staphylococcus_phage_P108	171.4
Achromobacter_xylosoxidans_strain_MN001	Streptococcus_phage_APCM01	55.5
Achromobacter_xylosoxidans_strain_MN001	Streptococcus_phage_M102AD	54.7
Achromobacter_xylosoxidans_strain_MN001	Streptococcus_phage_phiARI0131_1	58.9
Achromobacter_xylosoxidans_strain_MN001	Streptococcus_phage_phiARI0462	58.9
Achromobacter_xylosoxidans_strain_MN001	Streptococcus_phage_phiARI0468_4	54.3
Achromobacter_xylosoxidans_strain_MN001	Sulfitobacter_phage_NYA_2014a	71.2
Achromobacter_xylosoxidans_strain_MN001	Synechococcus_phage_S_CBP1	97.1
Achromobacter_xylosoxidans_strain_MN001	Synechococcus_phage_S_CBS2	122.85
Achromobacter_xylosoxidans_strain_MN001	Synechococcus_phage_S_CRM01	52.8
Achromobacter_xylosoxidans_strain_MN001	Synechococcus_phage_S_PM2	55.5
Achromobacter_xylosoxidans_strain_MN001	Thermus_phage_TMA	245
Achromobacter_xylosoxidans_strain_MN001	Vibrio_phage_K139	46.6
Achromobacter_xylosoxidans_strain_MN001	Vibrio_phage_phi_3	111.3
Achromobacter_xylosoxidans_strain_MN001	Vibrio_phage_pVp_1	112.5
Achromobacter_xylosoxidans_strain_MN001	Vibrio_phage_VPUSM_8	46.6
Acinetobacter_baumannii_AB307-0294	Achromobacter_phage_phiAxp_1	152.35
Acinetobacter_baumannii_AB307-0294	Acinetobacter_phage_Petty	173.7
Acinetobacter_baumannii_AB307-0294	Acinetobacter_phage_phiAB1	168.7
Acinetobacter_baumannii_AB307-0294	Acinetobacter_phage_phiAC_1	79.7
Acinetobacter_baumannii_AB307-0294	Acinetobacter_phage_Presley	313.5
Acinetobacter_baumannii_AB307-0294	Acinetobacter_phage_vB_AbaM_phiAbaA1	307.233333333333
Acinetobacter_baumannii_AB307-0294	Acinetobacter_phage_vB_AbaS_TRS1	199.54
Acinetobacter_baumannii_AB307-0294	Acinetobacter_phage_YMC_13_01_C62	283.1
Acinetobacter_baumannii_AB307-0294	Acinetobacter_phage_YMC13_03_R2096	81.3
Acinetobacter_baumannii_AB307-0294	Aeromonas_phage_phiAS7	51.2
Acinetobacter_baumannii_AB307-0294	Alteromonas_phage_vB_AmaP_AD45_P1	99.95
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_AR9	71.05
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_Belinda	320.45
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_CP_51	116.3
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_Page	70.9
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_Palmer	71.2
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_Pony	71.6
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_Shbh1	239.6
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_Slash	379.8
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_Stahl	380.9
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_Staley	372.9
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_Stills	372.1
Acinetobacter_baumannii_AB307-0294	Bacteroides_phage_B40_8	54.3
Acinetobacter_baumannii_AB307-0294	Brochothrix_phage_A9	346.7
Acinetobacter_baumannii_AB307-0294	Brucella_phage_BiPBO1	105.5
Acinetobacter_baumannii_AB307-0294	Burkholderia_phage_KL1	156.8
Acinetobacter_baumannii_AB307-0294	Burkholderia_phage_KS9	185.3
Acinetobacter_baumannii_AB307-0294	Caulobacter_phage_Cr30	72.8
Acinetobacter_baumannii_AB307-0294	Cellulophaga_phage_phi12_1	124.4
Acinetobacter_baumannii_AB307-0294	Cellulophaga_phage_phi17_1	122.9
Acinetobacter_baumannii_AB307-0294	Cellulophaga_phage_phi17_2	47.8
Acinetobacter_baumannii_AB307-0294	Cellulophaga_phage_phi18_1	122.9
Acinetobacter_baumannii_AB307-0294	Clostridium_phage_phiCT9441A	274.6
Acinetobacter_baumannii_AB307-0294	Cronobacter_phage_CR8	182.966666666667
Acinetobacter_baumannii_AB307-0294	Cronobacter_phage_S13	149.1
Acinetobacter_baumannii_AB307-0294	Cyanophage_P_TIM40	319.3
Acinetobacter_baumannii_AB307-0294	Cyanophage_S_TIM5	255
Acinetobacter_baumannii_AB307-0294	Delftia_phage_RG_2014	83.55
Acinetobacter_baumannii_AB307-0294	Enterobacter_phage_PG7	261.5
Acinetobacter_baumannii_AB307-0294	Enterobacter_phage_phiEap_2	50.8
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_Bp7	201.05
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_JenK1	65.9
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_JenP1	141.55
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_JenP2	114
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_JS10	275.8
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_phi92	299.3
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_RB27	255.4
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_RB3	130.95
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_RB68	261.9
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_Sf101	62
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_ST104_DNA	62.4
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_UAB_Phi20	258.1
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_vB_EcoS_NBD2	174.3
Acinetobacter_baumannii_AB307-0294	Enterobacteriaphage_UAB_Phi87	237.45
Acinetobacter_baumannii_AB307-0294	Erwinia_phage_PhiEaH1	157.9
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_Av_05	276.65
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_EC6	381.3
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_ECML_117	51.2
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_HY03	101.1
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_JH2	234.95
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_Lw1	265.4
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_MX01	275.4
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_PBECO_4	129.4
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_phiV10	58.2
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_SUSP1	235.35
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_SUSP2	235.7
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_vB_EcoM_JS09	187.15
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_vB_EcoM_UFV13	253.8
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_WG01	274.6
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_YD_2008_s	282.3
Acinetobacter_baumannii_AB307-0294	Flavobacterium_phage_Fpv1	60.1
Acinetobacter_baumannii_AB307-0294	Flavobacterium_phage_Fpv2	60.1
Acinetobacter_baumannii_AB307-0294	Flavobacterium_phage_Fpv20	60.1
Acinetobacter_baumannii_AB307-0294	Flavobacterium_phage_Fpv3	60.1
Acinetobacter_baumannii_AB307-0294	Gordonia_phage_GMA3	95.5
Acinetobacter_baumannii_AB307-0294	Gordonia_phage_GMA7	76.6
Acinetobacter_baumannii_AB307-0294	Gordonia_phage_GTE7	76.6
Acinetobacter_baumannii_AB307-0294	Idiomarinaceae_phage_Phi1M2_2	50.4
Acinetobacter_baumannii_AB307-0294	Iodobacteriophage_phiPLPE	181.666666666667
Acinetobacter_baumannii_AB307-0294	Klebsiella_phage_1513	268.1
Acinetobacter_baumannii_AB307-0294	Klebsiella_phage_JD001	177.4
Acinetobacter_baumannii_AB307-0294	Klebsiella_phage_KP36	268.1
Acinetobacter_baumannii_AB307-0294	Klebsiella_phage_PKO111	182.2
Acinetobacter_baumannii_AB307-0294	Klebsiella_phage_PKP126	161.95
Acinetobacter_baumannii_AB307-0294	Lactobacillus_phage_Ldl1	167.9
Acinetobacter_baumannii_AB307-0294	Lactobacillus_phage_PLE2	57.4
Acinetobacter_baumannii_AB307-0294	Lactococcus_phage_949	233
Acinetobacter_baumannii_AB307-0294	Lactococcus_phage_phiL47	121.3
Acinetobacter_baumannii_AB307-0294	Mannheimia_phage_vB_MhM_587AP1	109.4
Acinetobacter_baumannii_AB307-0294	Mannheimia_phage_vB_MhS_535AP2	131.9
Acinetobacter_baumannii_AB307-0294	Oenococcus_phage_phiS11	58.9
Acinetobacter_baumannii_AB307-0294	Oenococcus_phage_phiS13	62
Acinetobacter_baumannii_AB307-0294	Pectobacterium_phage_phiTE	183.05
Acinetobacter_baumannii_AB307-0294	Pectobacterium_phage_PM1	130.2
Acinetobacter_baumannii_AB307-0294	Pelagibacter_phage_HTVC008M	56.2
Acinetobacter_baumannii_AB307-0294	Pelagibacter_phage_HTVC019P	263.5
Acinetobacter_baumannii_AB307-0294	Phage_phiJL001	146.35
Acinetobacter_baumannii_AB307-0294	Phormidium_phage_MIS_PhV1A	116.3
Acinetobacter_baumannii_AB307-0294	Prochlorococcus_phage_P_TIM68	316.2
Acinetobacter_baumannii_AB307-0294	Pseudoalteromonas_phage_H105_1	223.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_C11	268.25
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_CHA_P1	200.7
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_DL60	51.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_DL64	104.4
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_DL68	51.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_JBD44	143.175
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_JBD69	94.4
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_JBD93	192.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_K5	267.7
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_MP1412	110.4
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_MP42	94.4
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_O4	121.7
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_Pa2	115.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PaBG	199.9
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PAE1	106.1
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PAK_P1	270.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PAK_P3	200.7
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PAK_P4	265.95
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PAK_P5	199.9
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PEV2	115.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_phi2	99.8
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_phiMK	265.8
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PhiPA3	143.7
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_phiPsa374	251.3
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_vB_Pae_Kakheti25	151.4
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_vB_Pae_PS44	51.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_YMC11_02_R656	162.22
Acinetobacter_baumannii_AB307-0294	Psychrobacter_phage_Psymv2	134.25
Acinetobacter_baumannii_AB307-0294	Rhizobium_phage_RHEph06	173.3
Acinetobacter_baumannii_AB307-0294	Rhizobium_phage_RHEph10	193.75
Acinetobacter_baumannii_AB307-0294	Rhizobium_phage_vB_RleS_L338C	143.3
Acinetobacter_baumannii_AB307-0294	Rhodobacter_phage_RcapMu	73.2
Acinetobacter_baumannii_AB307-0294	Rhodobacter_phage_RcapNL	45.4
Acinetobacter_baumannii_AB307-0294	Rhodoferax_phage_P26218	188.35
Acinetobacter_baumannii_AB307-0294	Salisaeta_icosahedral_phage_1	117.9
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_7_11	411
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_9NA	72
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_BPS11Q3	47.4
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_BPS15Q2	234
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_epsilon34	178.1
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_f18SE	176.2
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_Fels_1	98.2
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_LSPA1	150.6
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_MA12	53.1
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_phSE_2	57.4
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_SE2	177.15
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_SS3e	174.25
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_SSU5	91.3
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_STP4_a	89
