V1	V2	mean
Azospirillum_brasilense_strain_Az39	Escherichia_phage_vB_EcoM_JS09	427.55
Azospirillum_brasilense_strain_Az39	Flavobacterium_phage_Fpv11	182.6
Azospirillum_brasilense_strain_Az39	Geobacillus_phage_GBK2	424.4
Azospirillum_brasilense_strain_Az39	Idiomarinaceae_phage_Phi1M2_2	256.68
Azospirillum_brasilense_strain_Az39	Lactobacillus_phage_Ldl1	410.2
Azospirillum_brasilense_strain_Az39	Lactococcus_phage_98201	284.925
Azospirillum_brasilense_strain_Az39	Lactococcus_phage_phiL47	231.85
Azospirillum_brasilense_strain_Az39	Liberibacter_phage_SC2	191.8
Azospirillum_brasilense_strain_Az39	Mannheimia_phage_vB_MhS_535AP2	211
Azospirillum_brasilense_strain_Az39	Mycobacterium_phage_Adler	209.2
Azospirillum_brasilense_strain_Az39	Mycobacterium_phage_First	152.9
Azospirillum_brasilense_strain_Az39	Prochlorococcus_phage_P_TIM68	376.3
Azospirillum_brasilense_strain_Az39	Proteus_phage_PM_75	291.7
Azospirillum_brasilense_strain_Az39	Proteus_phage_vB_PmiM_Pm5461	126.3
Azospirillum_brasilense_strain_Az39	Pseudomonas_phage_MP1412	144.8
Azospirillum_brasilense_strain_Az39	Salmonella_phage_118970_sal2	210.3
Azospirillum_brasilense_strain_Az39	Salmonella_phage_GG32	169.5
Azospirillum_brasilense_strain_Az39	Streptomyces_phage_R4	338.6
Azospirillum_brasilense_strain_Az39	Synechococcus_phage_S_CBS1	166
Azospirillum_brasilense_strain_Az39	Synechococcus_phage_S_CRM01	396
Azospirillum_brasilense_strain_Az39	Synechococcus_phage_S_PM2	119.6
Azospirillum_brasilense_strain_Az39	Vibrio_phage_phiVC8	326.3
Azospirillum_brasilense_strain_Az39	Vibrio_phage_pVp_1	108.6
Azospirillum_brasilense_strain_Az39	Vibrio_phage_ValKK3	280.4
Bacillus_anthracis_str__SVA11	Bacillus_phage_AR9	236.866666666667
Bacillus_anthracis_str__SVA11	Bacillus_phage_CP_51	208.966666666667
Bacillus_anthracis_str__SVA11	Bacillus_phage_JBP901	157.5
Bacillus_anthracis_str__SVA11	Bacillus_phage_phIS3501	303.15
Bacillus_anthracis_str__SVA11	Bacillus_phage_Pony	119
Bacillus_anthracis_str__SVA11	Campylobacter_phage_PC14	332.483333333333
Bacillus_anthracis_str__SVA11	Caulobacter_phage_Cr30	335.5
Bacillus_anthracis_str__SVA11	Cellulophaga_phage_phi17_2	433.3
Bacillus_anthracis_str__SVA11	Cellulophaga_phage_phi4_1	375.9
Bacillus_anthracis_str__SVA11	Clostridium_phage_c_st	171
Bacillus_anthracis_str__SVA11	Cronobacter_phage_phiES15	131.7
Bacillus_anthracis_str__SVA11	Cyanophage_PSS2	257.65
Bacillus_anthracis_str__SVA11	Cyanophage_S_TIM5	176.1
Bacillus_anthracis_str__SVA11	Enterobacteria_phage_GEC_3S_complete_genome_172	115.6
Bacillus_anthracis_str__SVA11	Enterobacteria_phage_GEC_3S_complete_genome_180	256.5
Bacillus_anthracis_str__SVA11	Enterobacteria_phage_P88	486.5
Bacillus_anthracis_str__SVA11	Escherichia_phage_ECML_117	166.55
Bacillus_anthracis_str__SVA11	Escherichia_phage_vB_EcoM_JS09	197.95
Bacillus_anthracis_str__SVA11	Geobacillus_phage_GBSV1	188.4
Bacillus_anthracis_str__SVA11	Idiomarinaceae_phage_Phi1M2_2	264.8
Bacillus_anthracis_str__SVA11	Klebsiella_phage_vB_KpnM_KpV477	195.7
Bacillus_anthracis_str__SVA11	Lactobacillus_phage_Ldl1	229.95
Bacillus_anthracis_str__SVA11	Lactococcus_phage_98201	134.2
Bacillus_anthracis_str__SVA11	Lactococcus_phage_phiL47	309.7
Bacillus_anthracis_str__SVA11	Liberibacter_phage_SC1	319.65
Bacillus_anthracis_str__SVA11	Phormidium_phage_MIS_PhV1B	228.75
Bacillus_anthracis_str__SVA11	Proteus_phage_PM_75	388.6
Bacillus_anthracis_str__SVA11	Proteus_phage_vB_PmiM_Pm5461	100.9
Bacillus_anthracis_str__SVA11	Pseudomonas_phage_PaBG	290.75
Bacillus_anthracis_str__SVA11	Pseudomonas_phage_PAK_P1	230.65
Bacillus_anthracis_str__SVA11	Salmonella_phage_118970_sal2	291.166666666667
Bacillus_anthracis_str__SVA11	Salmonella_phage_64795_sal3	231.05
Bacillus_anthracis_str__SVA11	Salmonella_phage_GG32	229.55
Bacillus_anthracis_str__SVA11	Salmonella_phage_ST160	347.45
Bacillus_anthracis_str__SVA11	Staphylococcus_phage_phiSa119	247.25
Bacillus_anthracis_str__SVA11	Streptococcus_phage_phiARI0746	333.15
Bacillus_anthracis_str__SVA11	Synechococcus_phage_S_CBS1	224.58
Bacillus_anthracis_str__SVA11	Synechococcus_phage_S_CRM01	254.6
Bacillus_anthracis_str__SVA11	Synechococcus_phage_S_PM2	136.3
Bacillus_anthracis_str__SVA11	Vibrio_phage_phi_3	230.35
Bacillus_cereus_NC7401_genomic_DNA	Bacillus_phage_AR9	163.7
Bacillus_cereus_NC7401_genomic_DNA	Cronobacter_phage_phiES15	166.4
Bacillus_cereus_NC7401_genomic_DNA	Idiomarinaceae_phage_Phi1M2_2	229.6
Bacillus_megaterium_strain_JX285	Bacillus_phage_AR9	177.2
Bacillus_megaterium_strain_JX285	Citrobacter_phage_SH2	147.1
Bacillus_megaterium_strain_JX285	Idiomarinaceae_phage_Phi1M2_2	243.1
Bacillus_megaterium_strain_JX285	Lactococcus_phage_phiL47	166
Bacillus_megaterium_strain_JX285	Pseudomonas_phage_PAK_P1	145.2
Bacillus_megaterium_strain_JX285	Synechococcus_phage_S_CBS1	161.8
Bacillus_sp__FDAARGOS_235	Bacillus_phage_AR9	142.5
Bacillus_subtilis_subsp__spizizenii_str__W23	Caulobacter_phage_Cr30	295.4
Bacillus_subtilis_subsp__spizizenii_str__W23	Cellulophaga_phage_phi14_2	256.1
Bacillus_subtilis_subsp__spizizenii_str__W23	Cellulophaga_phage_phi38_1	483.8
Bacillus_subtilis_subsp__spizizenii_str__W23	Citrobacter_phage_SH2	254.6
Bacillus_subtilis_subsp__spizizenii_str__W23	Cyanophage_P_TIM40	207.2
Bacillus_subtilis_subsp__spizizenii_str__W23	Escherichia_phage_KBNP1711	270.4
Bacillus_subtilis_subsp__spizizenii_str__W23	Geobacillus_phage_GBK2	271.5
Bacillus_subtilis_subsp__spizizenii_str__W23	Idiomarinaceae_phage_Phi1M2_2	237.3
Bacillus_subtilis_subsp__spizizenii_str__W23	Streptococcus_phage_phiNJ2	154.4
Bacillus_subtilis_subsp__spizizenii_str__W23	Synechococcus_phage_S_CBS1	246.2
Bacillus_thuringiensis_strain_L-7601	Acinetobacter_phage_vB_AbaM_phiAbaA1	104
Bacillus_thuringiensis_strain_L-7601	Bacillus_phage_AR9	194.5
Bacillus_thuringiensis_strain_L-7601	Bacillus_phage_JBP901	244.2
Bacillus_thuringiensis_strain_L-7601	Campylobacter_phage_PC14	162.1
Bacillus_thuringiensis_strain_L-7601	Cellulophaga_phage_phi4_1	178.7
Bacillus_thuringiensis_strain_L-7601	Escherichia_phage_HY03	278.8
Bacillus_thuringiensis_strain_L-7601	Escherichia_phage_vB_EcoM_JS09	280.4
Bacillus_thuringiensis_strain_L-7601	Idiomarinaceae_phage_Phi1M2_2	278.8
Bacillus_thuringiensis_strain_L-7601	Lactococcus_phage_phiL47	346.3
Bacillus_thuringiensis_strain_L-7601	Proteus_phage_vB_PmiM_Pm5461	163.7
Bacillus_thuringiensis_strain_L-7601	Salmonella_phage_118970_sal2	225.1
Bacillus_thuringiensis_strain_L-7601	Salmonella_phage_GG32	208
Bacillus_thuringiensis_strain_L-7601	Synechococcus_phage_S_CBS1	203.4
Bacillus_thuringiensis_strain_L-7601	Vibrio_phage_pVp_1	167.1
Bacillus_thuringiensis_strain_L-7601	Vibrio_phage_ValKK3	331.8
Bacteroides_fragilis_strain_BOB25	Acinetobacter_phage_Presley	327.4
Bacteroides_fragilis_strain_BOB25	Acinetobacter_phage_vB_AbaM_phiAbaA1	137.7
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_AR9	251.13
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_CP_51	392.45
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_JBP901	261.981818181818
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_phiNIT1_DNA	510.4
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_phIS3501	462.25
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_Pony	238
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_Spock	205.7
Bacteroides_fragilis_strain_BOB25	Bacteriophage_APSE_2	176.4
Bacteroides_fragilis_strain_BOB25	Brochothrix_phage_A9	273.1
Bacteroides_fragilis_strain_BOB25	Burkholderia_phage_KS5	128.6
Bacteroides_fragilis_strain_BOB25	Campylobacter_phage_PC14	302.55
Bacteroides_fragilis_strain_BOB25	Caulobacter_phage_Cr30	398.8
Bacteroides_fragilis_strain_BOB25	Cellulophaga_phage_phi38_1	567.333333333333
Bacteroides_fragilis_strain_BOB25	Cellulophaga_phage_phi4_1	404.05
Bacteroides_fragilis_strain_BOB25	Citrobacter_phage_SH2	127.8
Bacteroides_fragilis_strain_BOB25	Clostridium_phage_phiCTC2A	683.55
Bacteroides_fragilis_strain_BOB25	Cronobacter_phage_phiES15	151.5
Bacteroides_fragilis_strain_BOB25	Cyanophage_P_TIM40	362.333333333333
Bacteroides_fragilis_strain_BOB25	Cyanophage_PSS2	274.625
Bacteroides_fragilis_strain_BOB25	Cyanophage_S_TIM5	377.5
Bacteroides_fragilis_strain_BOB25	Enterobacteria_phage_933W	144.4
Bacteroides_fragilis_strain_BOB25	Enterobacteria_phage_GEC_3S_complete_genome_106	103.2
Bacteroides_fragilis_strain_BOB25	Enterobacteria_phage_GEC_3S_complete_genome_64	245.7
Bacteroides_fragilis_strain_BOB25	Enterobacteria_phage_phi92	227
Bacteroides_fragilis_strain_BOB25	Enterobacteriaphage_UAB_Phi87	124.6
Bacteroides_fragilis_strain_BOB25	Erwinia_phage_PhiEaH1	386.3
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_Av_05	198.7
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_ECML_117	102.4
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_ECML_4	194.9
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_KBNP1711	140.2
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_Lw1	109.466666666667
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_vB_EcoM_JS09	324.377777777778
Bacteroides_fragilis_strain_BOB25	Flavobacterium_phage_Fpv20	165.85
Bacteroides_fragilis_strain_BOB25	Geobacillus_phage_GBK2	195.45
Bacteroides_fragilis_strain_BOB25	Geobacillus_phage_GBSV1	399.8
Bacteroides_fragilis_strain_BOB25	Idiomarinaceae_phage_Phi1M2_2	314.31875
Bacteroides_fragilis_strain_BOB25	Klebsiella_phage_JD001	127.075
Bacteroides_fragilis_strain_BOB25	Klebsiella_phage_PKO111	263.1
Bacteroides_fragilis_strain_BOB25	Lactobacillus_phage_Ldl1	389.05
Bacteroides_fragilis_strain_BOB25	Lactobacillus_phage_phiPYB5	209.9
Bacteroides_fragilis_strain_BOB25	Lactococcus_phage_98201	164.333333333333
Bacteroides_fragilis_strain_BOB25	Lactococcus_phage_phiL47	218.166666666667
Bacteroides_fragilis_strain_BOB25	Liberibacter_phage_SC1	478.75
Bacteroides_fragilis_strain_BOB25	Liberibacter_phage_SC2	123.2
Bacteroides_fragilis_strain_BOB25	Mycobacterium_phage_First	127.5
Bacteroides_fragilis_strain_BOB25	Phormidium_phage_MIS_PhV1B	387.85
Bacteroides_fragilis_strain_BOB25	Planktothrix_phage_PaV_LD	259.2
Bacteroides_fragilis_strain_BOB25	Prochlorococcus_phage_P_TIM68	240.88
Bacteroides_fragilis_strain_BOB25	Proteus_phage_PM_75	356.833333333333
Bacteroides_fragilis_strain_BOB25	Proteus_phage_PM_93	288.9
Bacteroides_fragilis_strain_BOB25	Proteus_phage_vB_PmiM_Pm5461	160.75
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_Bf7	178.95
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_OBP	307.4
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_PaBG	348.3
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_PAK_P1	300.133333333333
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_phi3	270.34
Bacteroides_fragilis_strain_BOB25	Rhizobium_phage_vB_RleM_PPF1	222.2
Bacteroides_fragilis_strain_BOB25	Rhizobium_phage_vB_RleS_L338C	104.3
Bacteroides_fragilis_strain_BOB25	Roseobacter_phage_RDJL_Phi_1	152.1
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_118970_sal2	252.855555555556
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_64795_sal3	390.15
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_GG32	628.92
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_SJ46	158.9
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_SPN1S	142.1
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_ST160	506.55
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_vB_SPuM_SP116	220.5
Bacteroides_fragilis_strain_BOB25	Shigella_phage_SfIV	128.25
Bacteroides_fragilis_strain_BOB25	Staphylococcus_phage_JS01	362.466666666667
Bacteroides_fragilis_strain_BOB25	Staphylococcus_phage_MCE_2014	529.771428571429
Bacteroides_fragilis_strain_BOB25	Staphylococcus_phage_phiSa119	354.333333333333
Bacteroides_fragilis_strain_BOB25	Staphylococcus_phage_SPbeta_like	313.55
Bacteroides_fragilis_strain_BOB25	Staphylococcus_phage_Team1	111.666666666667
Bacteroides_fragilis_strain_BOB25	Streptococcus_phage_phiARI0746	480.7
Bacteroides_fragilis_strain_BOB25	Streptomyces_phage_R4	186
Bacteroides_fragilis_strain_BOB25	Synechococcus_phage_S_CBS1	203.877777777778
Bacteroides_fragilis_strain_BOB25	Synechococcus_phage_S_CBS4	245.2
Bacteroides_fragilis_strain_BOB25	Synechococcus_phage_S_CRM01	308.533333333333
Bacteroides_fragilis_strain_BOB25	Synechococcus_phage_S_PM2	165.475
Bacteroides_fragilis_strain_BOB25	Tsukamurella_phage_TIN2	172.5
Bacteroides_fragilis_strain_BOB25	Vibrio_phage_phi_3	389.45
Bacteroides_fragilis_strain_BOB25	Vibrio_phage_pVp_1	294.5
Bacteroides_fragilis_strain_BOB25	Vibrio_phage_ValKK3	233
Bacteroides_fragilis_strain_BOB25	Yersinia_phage_phiYeO3_12	301.766666666667
Bdellovibrio_bacteriovorus_str__Tiberius	Bacillus_phage_AR9	598.6
Bdellovibrio_bacteriovorus_str__Tiberius	Bacillus_phage_Pony	110.1
Bdellovibrio_bacteriovorus_str__Tiberius	Brochothrix_phage_A9	236.1
Bdellovibrio_bacteriovorus_str__Tiberius	Campylobacter_phage_PC14	238.4
Bdellovibrio_bacteriovorus_str__Tiberius	Clostridium_phage_phiCTC2A	477.2
Bdellovibrio_bacteriovorus_str__Tiberius	Cyanophage_P_TIM40	123.2
Bdellovibrio_bacteriovorus_str__Tiberius	Cyanophage_PSS2	140.2
Bdellovibrio_bacteriovorus_str__Tiberius	Cyanophage_S_TIM5	328.5
Bdellovibrio_bacteriovorus_str__Tiberius	Enterobacteria_phage_933W	193
Bdellovibrio_bacteriovorus_str__Tiberius	Enterobacteria_phage_Sf101	578.2
Bdellovibrio_bacteriovorus_str__Tiberius	Enterobacteriaphage_UAB_Phi87	119.7
Bdellovibrio_bacteriovorus_str__Tiberius	Escherichia_phage_MX01	125.1
Bdellovibrio_bacteriovorus_str__Tiberius	Escherichia_phage_vB_EcoM_VpaE1	107.8
Bdellovibrio_bacteriovorus_str__Tiberius	Idiomarinaceae_phage_Phi1M2_2	260.518181818182
Bdellovibrio_bacteriovorus_str__Tiberius	Klebsiella_phage_PKO111	130.533333333333
Bdellovibrio_bacteriovorus_str__Tiberius	Lactococcus_phage_98201	119.95
Bdellovibrio_bacteriovorus_str__Tiberius	Lactococcus_phage_phiL47	300.8
Bdellovibrio_bacteriovorus_str__Tiberius	Proteus_phage_vB_PmiM_Pm5461	111.85
Bdellovibrio_bacteriovorus_str__Tiberius	Salmonella_phage_118970_sal2	553.266666666667
Bdellovibrio_bacteriovorus_str__Tiberius	Salmonella_phage_vB_SPuM_SP116	240.3
Bdellovibrio_bacteriovorus_str__Tiberius	Streptomyces_phage_R4	143.85
Bdellovibrio_bacteriovorus_str__Tiberius	Synechococcus_phage_S_CBS1	187.2
Bdellovibrio_bacteriovorus_str__Tiberius	Synechococcus_phage_S_PM2	114.15
Bdellovibrio_bacteriovorus_str__Tiberius	Vibrio_phage_ValKK3	630.9
Brochothrix_thermosphacta_strain_BI	Bacillus_phage_Pony	108.2
Brochothrix_thermosphacta_strain_BI	Enterobacteriaphage_UAB_Phi87	113.2
Brochothrix_thermosphacta_strain_BI	Lactococcus_phage_phiL47	133.2
Brochothrix_thermosphacta_strain_BI	Proteus_phage_vB_PmiM_Pm5461	99.7
Brochothrix_thermosphacta_strain_BI	Synechococcus_phage_S_PM2	103.4
Burkholderia_cenocepacia_H111	Pseudomonas_phage_vB_PaeM_PS24	110.9
Campylobacter_jejuni_strain_NCTC12662	Lactococcus_phage_phiL47	170.6
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Bacillus_phage_AR9	234.6
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Bacillus_phage_JBP901	122.1
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Bacteriophage_APSE_2	325.9
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Burkholderia_phage_KS5	129.4
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Campylobacter_phage_PC14	123.3
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Clostridium_phage_c_st	157.2
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Cronobacter_phage_phiES15	326.6
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Flavobacterium_phage_Fpv20	116
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Gordonia_phage_GTE8	129.4
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Idiomarinaceae_phage_Phi1M2_2	300.5
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Klebsiella_phage_JD001	307.8
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Lactococcus_phage_phiL47	176.4
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Mannheimia_phage_vB_MhS_535AP2	251.5
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Mycobacterium_phage_Adler	376
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Proteus_phage_PM_75	472.6
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Pseudomonas_phage_YMC11_07_P54_PAE_BP	136.3
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Salmonella_phage_SEN22	294.3
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Staphylococcus_phage_Team1	120.2
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Synechococcus_phage_S_CBS1	243.5
Candidatus_Pelagibacter_ubique_HTCC1062	Bacillus_phage_AR9	185.6
Candidatus_Pelagibacter_ubique_HTCC1062	Bacillus_phage_JBP901	159.5
Candidatus_Pelagibacter_ubique_HTCC1062	Campylobacter_phage_PC14	179.1
Candidatus_Pelagibacter_ubique_HTCC1062	Escherichia_phage_Av_05	205.3
Candidatus_Pelagibacter_ubique_HTCC1062	Pseudomonas_phage_MP1412	134.8
Candidatus_Puniceispirillum_marinum_IMCC1322	Bacillus_phage_AR9	231.1
Candidatus_Puniceispirillum_marinum_IMCC1322	Bacillus_phage_JBP901	219.5
Candidatus_Puniceispirillum_marinum_IMCC1322	Campylobacter_phage_PC14	275.8
Candidatus_Puniceispirillum_marinum_IMCC1322	Citrobacter_phage_SH2	196.9
Candidatus_Puniceispirillum_marinum_IMCC1322	Cyanophage_S_TIM5	385.2
Candidatus_Puniceispirillum_marinum_IMCC1322	Enterobacteria_phage_933W	253.8
Candidatus_Puniceispirillum_marinum_IMCC1322	Erwinia_phage_PhiEaH1	219.1
