V1	V2	mean
Acholeplasma_laidlawii_PG-8A	Escherichia_phage_vB_EcoM_Alf5	167.2
Acholeplasma_laidlawii_PG-8A	Escherichia_phage_vB_EcoM_VpaE1	167.2
Acholeplasma_laidlawii_PG-8A	Geobacillus_phage_GBSV1	108.6
Acholeplasma_laidlawii_PG-8A	Helicobacter_phage_phiHP33	182.2
Acholeplasma_laidlawii_PG-8A	Lactobacillus_phage_JCL1032	70.9
Acholeplasma_laidlawii_PG-8A	Lactobacillus_phage_Ldl1	82
Acholeplasma_laidlawii_PG-8A	Lactobacillus_phage_phi_jlb1	72.8
Acholeplasma_laidlawii_PG-8A	Lactobacillus_phage_PLE2	266.9
Acholeplasma_laidlawii_PG-8A	Lactococcus_phage_949	52
Acholeplasma_laidlawii_PG-8A	Paenibacillus_phage_Vegas	124.8
Acholeplasma_laidlawii_PG-8A	Phage_phiJL001	123.6
Acholeplasma_laidlawii_PG-8A	Prochlorococcus_phage_P_TIM68	81.6
Acholeplasma_laidlawii_PG-8A	Pseudomonas_phage_phiPsa374	46.2
Acholeplasma_laidlawii_PG-8A	Psychrobacter_phage_Psymv2	194.9
Acholeplasma_laidlawii_PG-8A	Rhizobium_phage_RHEph10	191.8
Acholeplasma_laidlawii_PG-8A	Rhizobium_phage_vB_RleS_L338C	154.8
Acholeplasma_laidlawii_PG-8A	Ruegeria_phage_DSS3_P1	92.8
Acholeplasma_laidlawii_PG-8A	Salmonella_phage_BPS15Q2	167.2
Acholeplasma_laidlawii_PG-8A	Salmonella_phage_SSU5	141.7
Acholeplasma_laidlawii_PG-8A	Staphylococcus_phage_phiBU01	135.6
Acholeplasma_laidlawii_PG-8A	Staphylococcus_phage_phiSa119	132.1
Acholeplasma_laidlawii_PG-8A	Streptococcus_phage_phi3396	55.65
Acholeplasma_laidlawii_PG-8A	Streptococcus_phage_phiARI0131_2	158.7
Acholeplasma_laidlawii_PG-8A	Streptococcus_phage_phiARI0923	43.9
Acholeplasma_laidlawii_PG-8A	Streptococcus_phage_TP_778L_complete_genome_8	115.9
Acholeplasma_laidlawii_PG-8A	Streptococcus_phage_YMC_2011	112.5
Acholeplasma_laidlawii_PG-8A	Sulfitobacter_phage_NYA_2014a	50.8
Acholeplasma_laidlawii_PG-8A	Synechococcus_phage_S_CBS1	85.9
Acholeplasma_laidlawii_PG-8A	Synechococcus_phage_S_CRM01	57
Acholeplasma_laidlawii_PG-8A	Synechococcus_phage_S_MbCM100	48.5
Acholeplasma_laidlawii_PG-8A	Thermus_phage_TMA	101.3
Acholeplasma_laidlawii_PG-8A	Vibrio_phage_CP_T1	100.5
Acholeplasma_laidlawii_PG-8A	Vibrio_phage_pVp_1	54.3
Achromobacter_xylosoxidans_strain_MN001	Aeromonas_phage_pAh6_C	174.5
Achromobacter_xylosoxidans_strain_MN001	Alteromonas_phage_vB_AmaP_AD45_P1	80.5
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Bastille	129.8
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_BCP8_2	116.3
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Belinda	101.3
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_BigBertha	151.8
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Bobb	144.05
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Bp8p_C	145.05
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_CP_51	234.6
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Deep_Blue	167.5
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_JBP901	169.9
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_phiAGATE	103.6
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Slash	90.5
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Spock	150.2
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Staley	90.5
Achromobacter_xylosoxidans_strain_MN001	Burkholderia_phage_AH2	149.333333333333
Achromobacter_xylosoxidans_strain_MN001	Burkholderia_phage_KS5	59.3
Achromobacter_xylosoxidans_strain_MN001	Caulobacter_phage_Cr30	66.6
Achromobacter_xylosoxidans_strain_MN001	Cellulophaga_phage_phi17_2	50.1
Achromobacter_xylosoxidans_strain_MN001	Dinoroseobacter_phage_DFL12phi1	329.3
Achromobacter_xylosoxidans_strain_MN001	Enterobacter_phage_Arya	144.8
Achromobacter_xylosoxidans_strain_MN001	Enterobacter_phage_Tyrion	247.3
Achromobacter_xylosoxidans_strain_MN001	Enterobacteria_phage_phi92	89
Achromobacter_xylosoxidans_strain_MN001	Enterococcus_phage_VD13	172.9
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_KBNP1711	48.9
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_phi191	96.3
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_phiV10	72.8
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_vB_EcoS_FFH1	168.3
Achromobacter_xylosoxidans_strain_MN001	Flavobacterium_phage_1H	132.3
Achromobacter_xylosoxidans_strain_MN001	Flavobacterium_phage_2A	132.3
Achromobacter_xylosoxidans_strain_MN001	Flavobacterium_phage_6H	118.85
Achromobacter_xylosoxidans_strain_MN001	Flavobacterium_phage_Fpv1	49.3
Achromobacter_xylosoxidans_strain_MN001	Flavobacterium_phage_Fpv2	49.3
Achromobacter_xylosoxidans_strain_MN001	Flavobacterium_phage_Fpv20	49.3
Achromobacter_xylosoxidans_strain_MN001	Flavobacterium_phage_Fpv3	49.3
Achromobacter_xylosoxidans_strain_MN001	Geobacillus_phage_GBK2	270.4
Achromobacter_xylosoxidans_strain_MN001	Gordonia_phage_GMA3	100.5
Achromobacter_xylosoxidans_strain_MN001	Gordonia_phage_GMA6	257.3
Achromobacter_xylosoxidans_strain_MN001	Gordonia_phage_GMA7	75.1
Achromobacter_xylosoxidans_strain_MN001	Gordonia_phage_GTE7	75.1
Achromobacter_xylosoxidans_strain_MN001	Klebsiella_phage_vB_KpnP_SU503	69.3
Achromobacter_xylosoxidans_strain_MN001	Lactobacillus_phage_Ldl1	151.4
Achromobacter_xylosoxidans_strain_MN001	Mannheimia_phage_vB_MhS_535AP2	107.1
Achromobacter_xylosoxidans_strain_MN001	Paenibacillus_phage_Xenia	162.5
Achromobacter_xylosoxidans_strain_MN001	Pectobacterium_phage_phiTE	77.4
Achromobacter_xylosoxidans_strain_MN001	Pectobacterium_phage_PM1	112.1
Achromobacter_xylosoxidans_strain_MN001	Prochlorococcus_phage_P_TIM68	58.5
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_C11	81.3
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_DL54	50.1
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_DL60	198.55
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_DL64	129.433333333333
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_DL68	199.5
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_H70	80.9
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_JBD44	316.2
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_JBD69	80.9
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_JBD93	80.9
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_K5	81.3
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_MP42	80.9
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_MP48	82.4
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_O4	94.7
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_OBP	152.5
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_Pa2	125.75
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_PAE1	306.6
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_PEV2	125.2
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_phi2	46.2
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_phiMK	81.3
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_PhiPA3	363.2
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_tf_complete_genome_23	48.9
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_vB_Pae_PS44	198.2
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_vB_PsyM_KIL1	127.1
Achromobacter_xylosoxidans_strain_MN001	Rhizobium_phage_RHEph10	456.8
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_SEN34	165.355555555556
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_Shivani	171
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_SJ46	165.2
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_SPN1S	182.2
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_SSU5	407.1
Achromobacter_xylosoxidans_strain_MN001	Shigella_phage_SfIV	67
Achromobacter_xylosoxidans_strain_MN001	Staphylococcus_phage_P108	171.4
Achromobacter_xylosoxidans_strain_MN001	Staphylococcus_phage_SPbeta_like	49.3
Achromobacter_xylosoxidans_strain_MN001	Streptococcus_phage_phiARI0131_1	58.9
Achromobacter_xylosoxidans_strain_MN001	Streptococcus_phage_phiARI0462	58.9
Achromobacter_xylosoxidans_strain_MN001	Streptococcus_phage_phiARI0468_4	54.3
Achromobacter_xylosoxidans_strain_MN001	Sulfitobacter_phage_NYA_2014a	71.2
Achromobacter_xylosoxidans_strain_MN001	Synechococcus_phage_S_CBP1	97.1
Achromobacter_xylosoxidans_strain_MN001	Synechococcus_phage_S_CBS2	122.85
Achromobacter_xylosoxidans_strain_MN001	Synechococcus_phage_S_CRM01	52.8
Achromobacter_xylosoxidans_strain_MN001	Synechococcus_phage_S_PM2	55.5
Achromobacter_xylosoxidans_strain_MN001	Thermus_phage_TMA	245
Achromobacter_xylosoxidans_strain_MN001	Vibrio_phage_K139	46.6
Achromobacter_xylosoxidans_strain_MN001	Vibrio_phage_ValKK3	142.9
Achromobacter_xylosoxidans_strain_MN001	Vibrio_phage_VPUSM_8	46.6
Acinetobacter_baumannii_AB307-0294	Aeromonas_phage_phiAS7	51.2
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_BCP8_2	132.1
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_Belinda	415.2
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_CP_51	53.1
Acinetobacter_baumannii_AB307-0294	Brochothrix_phage_A9	346.7
Acinetobacter_baumannii_AB307-0294	Cronobacter_phage_CR8	211.65
Acinetobacter_baumannii_AB307-0294	Cronobacter_phage_S13	164.85
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_phi92	299.3
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_SfI	254.2
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_UAB_Phi20	258.1
Acinetobacter_baumannii_AB307-0294	Enterobacteriaphage_UAB_Phi87	237.45
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_Av_05	290.433333333333
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_EC6	381.3
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_SUSP1	235.35
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_vB_EcoS_FFH1	131.3
Acinetobacter_baumannii_AB307-0294	Flavobacterium_phage_Fpv1	60.1
Acinetobacter_baumannii_AB307-0294	Flavobacterium_phage_Fpv2	60.1
Acinetobacter_baumannii_AB307-0294	Flavobacterium_phage_Fpv20	60.1
Acinetobacter_baumannii_AB307-0294	Flavobacterium_phage_Fpv3	60.1
Acinetobacter_baumannii_AB307-0294	Lactobacillus_phage_Ldl1	167.9
Acinetobacter_baumannii_AB307-0294	Lactococcus_phage_949	233
Acinetobacter_baumannii_AB307-0294	Lactococcus_phage_phiL47	135.6
Acinetobacter_baumannii_AB307-0294	Pectobacterium_phage_phiTE	183.05
Acinetobacter_baumannii_AB307-0294	Prochlorococcus_phage_P_TIM68	62.8
Acinetobacter_baumannii_AB307-0294	Pseudoalteromonas_phage_H105_1	67.8
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_C11	131.3
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_K5	131.3
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_O4	121.7
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_phiMK	265.8
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PhiPA3	86.7
Acinetobacter_baumannii_AB307-0294	Rhodobacter_phage_RcapMu	73.2
Acinetobacter_baumannii_AB307-0294	Ruegeria_phage_DSS3_P1	53.9
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_7_11	411
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_BPS15Q2	90.9
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_epsilon34	248.4
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_Fels_1	71.65
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_Shivani	131.3
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_SJ46	245.75
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_SSU5	63.2
Acinetobacter_baumannii_AB307-0294	Shigella_phage_SfIV	251.1
Acinetobacter_baumannii_AB307-0294	Staphylococcus_phage_P108	466.8
Acinetobacter_baumannii_AB307-0294	Staphylococcus_phage_StauST398_3	160.6
Acinetobacter_baumannii_AB307-0294	Synechococcus_phage_S_CRM01	111.3
Acinetobacter_baumannii_AB307-0294	Synechococcus_phage_S_PM2	82
Acinetobacter_baumannii_AB307-0294	Vibrio_phage_phi_3	183.866666666667
Acinetobacter_baumannii_AB307-0294	Vibrio_phage_ValKK3	177.55
Acinetobacter_johnsonii_XBB1	Achromobacter_phage_phiAxp_1	255.4
Acinetobacter_johnsonii_XBB1	Acinetobacter_phage_Presley	183.9
Acinetobacter_johnsonii_XBB1	Acinetobacter_phage_vB_AbaS_TRS1	163.3
Acinetobacter_johnsonii_XBB1	Acinetobacter_phage_YMC_13_01_C62	79.7
Acinetobacter_johnsonii_XBB1	Alteromonas_phage_vB_AmaP_AD45_P1	100.5
Acinetobacter_johnsonii_XBB1	Bacillus_phage_AR9	70.5
Acinetobacter_johnsonii_XBB1	Bacillus_phage_Belinda	220.7
Acinetobacter_johnsonii_XBB1	Bacillus_phage_CP_51	110.9
Acinetobacter_johnsonii_XBB1	Bacillus_phage_Page	59.7
Acinetobacter_johnsonii_XBB1	Bacillus_phage_Palmer	60.85
Acinetobacter_johnsonii_XBB1	Bacillus_phage_Pony	60.7
Acinetobacter_johnsonii_XBB1	Bacillus_phage_Spock	267.7
Acinetobacter_johnsonii_XBB1	Burkholderia_phage_AH2	184.9
Acinetobacter_johnsonii_XBB1	Burkholderia_phage_KL1	303.9
Acinetobacter_johnsonii_XBB1	Burkholderia_phage_KL3	262.7875
Acinetobacter_johnsonii_XBB1	Burkholderia_phage_KS14	311.625
Acinetobacter_johnsonii_XBB1	Burkholderia_phage_KS5	183.133333333333
Acinetobacter_johnsonii_XBB1	Burkholderia_phage_KS9	418.7
Acinetobacter_johnsonii_XBB1	Caulobacter_phage_Cr30	73.75
Acinetobacter_johnsonii_XBB1	Cellulophaga_phage_phi17_2	127.9
Acinetobacter_johnsonii_XBB1	Cellulophaga_phage_phi4_1	128.6
Acinetobacter_johnsonii_XBB1	Cronobacter_phage_CR8	212.8
Acinetobacter_johnsonii_XBB1	Cronobacter_phage_phiES15	160.05
Acinetobacter_johnsonii_XBB1	Cronobacter_phage_S13	186.4
Acinetobacter_johnsonii_XBB1	Cyanophage_P_TIM40	48.9
Acinetobacter_johnsonii_XBB1	Delftia_phage_IME_DE1	65.65
Acinetobacter_johnsonii_XBB1	Dinoroseobacter_phage_DFL12phi1	90.9
Acinetobacter_johnsonii_XBB1	Enterobacter_phage_Arya	212.775
Acinetobacter_johnsonii_XBB1	Enterobacter_phage_PG7	269.6
Acinetobacter_johnsonii_XBB1	Enterobacter_phage_Tyrion	339.15
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_Bp7	277.3
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_fiAA91_ss	450.7
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_IME08	278.5
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_JenK1	101.3
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_JenP1	100.9
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_JenP2	102.1
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_P88	192.028571428571
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_phi92	339.7
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_RB27	259.2
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_RB3	132.5
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_Sf101	103.066666666667
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_vB_EcoS_NBD2	252.433333333333
Acinetobacter_johnsonii_XBB1	Enterococcus_phage_VD13	177.2
Acinetobacter_johnsonii_XBB1	Erwinia_phage_PhiEaH1	132.85
Acinetobacter_johnsonii_XBB1	Escherichia_phage_172_1	70.5
Acinetobacter_johnsonii_XBB1	Escherichia_phage_Av_05	268.066666666667
Acinetobacter_johnsonii_XBB1	Escherichia_phage_ECBP1	73.2
Acinetobacter_johnsonii_XBB1	Escherichia_phage_HK75	421.6
Acinetobacter_johnsonii_XBB1	Escherichia_phage_HY02	142.5
Acinetobacter_johnsonii_XBB1	Escherichia_phage_JH2	142.5
Acinetobacter_johnsonii_XBB1	Escherichia_phage_Lw1	273.9
Acinetobacter_johnsonii_XBB1	Escherichia_phage_MX01	279.3
Acinetobacter_johnsonii_XBB1	Escherichia_phage_P13374	77.4
Acinetobacter_johnsonii_XBB1	Escherichia_phage_P483	66.6
Acinetobacter_johnsonii_XBB1	Escherichia_phage_PBECO_4	128.3
Acinetobacter_johnsonii_XBB1	Escherichia_phage_phi191	77.4
Acinetobacter_johnsonii_XBB1	Escherichia_phage_phiV10	259.8
Acinetobacter_johnsonii_XBB1	Escherichia_phage_pro147	247.414285714286
Acinetobacter_johnsonii_XBB1	Escherichia_phage_pro483	273.0625
Acinetobacter_johnsonii_XBB1	Escherichia_phage_SUSP1	140.2
Acinetobacter_johnsonii_XBB1	Escherichia_phage_SUSP2	140.2
Acinetobacter_johnsonii_XBB1	Escherichia_phage_vB_EcoM_Alf5	142.1
Acinetobacter_johnsonii_XBB1	Escherichia_phage_vB_EcoM_JS09	107.8
Acinetobacter_johnsonii_XBB1	Escherichia_phage_vB_EcoM_UFV13	256.9
Acinetobacter_johnsonii_XBB1	Escherichia_phage_vB_EcoM_VpaE1	142.5
Acinetobacter_johnsonii_XBB1	Escherichia_phage_YD_2008_s	105.1
Acinetobacter_johnsonii_XBB1	Flavobacterium_phage_FCL_2	146
Acinetobacter_johnsonii_XBB1	Flavobacterium_phage_Fpv10	53.1
Acinetobacter_johnsonii_XBB1	Flavobacterium_phage_Fpv5	53.1
Acinetobacter_johnsonii_XBB1	Flavobacterium_phage_Fpv6	53.1
Acinetobacter_johnsonii_XBB1	Flavobacterium_phage_Fpv7	53.1
Acinetobacter_johnsonii_XBB1	Flavobacterium_phage_Fpv8	53.1
Acinetobacter_johnsonii_XBB1	Gordonia_phage_GTE6	85.5
Acinetobacter_johnsonii_XBB1	Haemophilus_phage_SuMu	78.6
Acinetobacter_johnsonii_XBB1	Helicobacter_phage_KHP30_DNA	110.9
Acinetobacter_johnsonii_XBB1	Helicobacter_phage_KHP40_DNA	112.8
Acinetobacter_johnsonii_XBB1	Iodobacteriophage_phiPLPE	112.8
Acinetobacter_johnsonii_XBB1	Klebsiella_phage_JD001	270.4
Acinetobacter_johnsonii_XBB1	Klebsiella_phage_KP36	562
Acinetobacter_johnsonii_XBB1	Klebsiella_phage_PKO111	250
Acinetobacter_johnsonii_XBB1	Klebsiella_phage_vB_KpnM_KpV477	251.9
Acinetobacter_johnsonii_XBB1	Lactobacillus_phage_phiPYB5	52.8
Acinetobacter_johnsonii_XBB1	Lactococcus_phage_50101	61.6
Acinetobacter_johnsonii_XBB1	Lactococcus_phage_phiL47	118.4
Acinetobacter_johnsonii_XBB1	Mannheimia_phage_vB_MhM_587AP1	143.55
Acinetobacter_johnsonii_XBB1	Mannheimia_phage_vB_MhS_1152AP2	416.8
Acinetobacter_johnsonii_XBB1	Mannheimia_phage_vB_MhS_535AP2	211.02
Acinetobacter_johnsonii_XBB1	Mannheimia_phage_vB_MhS_587AP2	419.1
Acinetobacter_johnsonii_XBB1	Mycobacterium_phage_Chy4	143.7
Acinetobacter_johnsonii_XBB1	Mycobacterium_phage_Chy5	143.7
Acinetobacter_johnsonii_XBB1	Paracoccus_phage_vB_PmaS_IMEP1	290
Acinetobacter_johnsonii_XBB1	Pectobacterium_phage_phiTE	260.4
Acinetobacter_johnsonii_XBB1	Pectobacterium_phage_PM1	122.85
Acinetobacter_johnsonii_XBB1	Pelagibacter_phage_HTVC008M	59.3
Acinetobacter_johnsonii_XBB1	Pelagibacter_phage_HTVC010P	110.2
Acinetobacter_johnsonii_XBB1	Phage_Gifsy_1	253.6
Acinetobacter_johnsonii_XBB1	Prochlorococcus_phage_P_TIM68	147.1
Acinetobacter_johnsonii_XBB1	Proteus_phage_vB_PmiM_Pm5461	284.3
Acinetobacter_johnsonii_XBB1	Pseudoalteromonas_phage_PH1	136.3
Acinetobacter_johnsonii_XBB1	Pseudomonas_phage_C11	49.3
Acinetobacter_johnsonii_XBB1	Pseudomonas_phage_DL64	67
Acinetobacter_johnsonii_XBB1	Pseudomonas_phage_K5	49.3
Acinetobacter_johnsonii_XBB1	Pseudomonas_phage_K8	49.3
Acinetobacter_johnsonii_XBB1	Pseudomonas_phage_O4	118.2
Acinetobacter_johnsonii_XBB1	Pseudomonas_phage_Pa2	92.6
Acinetobacter_johnsonii_XBB1	Pseudomonas_phage_PaBG	180.85
Acinetobacter_johnsonii_XBB1	Pseudomonas_phage_PEV2	91.45
Acinetobacter_johnsonii_XBB1	Pseudomonas_phage_phi297	61.25
Acinetobacter_johnsonii_XBB1	Pseudomonas_phage_phi3	240.66
Acinetobacter_johnsonii_XBB1	Pseudomonas_phage_phiMK	49.3
Acinetobacter_johnsonii_XBB1	Pseudomonas_phage_PhiPA3	200.7
Acinetobacter_johnsonii_XBB1	Pseudomonas_phage_YMC11_02_R656	317.54
Acinetobacter_johnsonii_XBB1	Pseudomonas_phage_YMC11_06_C171_PPU_BP	68.9
Acinetobacter_johnsonii_XBB1	Psychrobacter_phage_Psymv2	205.566666666667
Acinetobacter_johnsonii_XBB1	Rhizobium_phage_RHEph10	272.466666666667
Acinetobacter_johnsonii_XBB1	Rhizobium_phage_vB_RglS_P106B	244.75
Acinetobacter_johnsonii_XBB1	Rhizobium_phage_vB_RleS_L338C	280.25
Acinetobacter_johnsonii_XBB1	Rhodobacter_phage_RcapMu	73.2
Acinetobacter_johnsonii_XBB1	Salmonella_phage_phiSG_JL2	65.9
Acinetobacter_johnsonii_XBB1	Salmonella_phage_phSE_2	243.066666666667
Acinetobacter_johnsonii_XBB1	Salmonella_phage_RE_2010	255.942857142857
Acinetobacter_johnsonii_XBB1	Salmonella_phage_SEN1	209.425
Acinetobacter_johnsonii_XBB1	Salmonella_phage_SEN34	171.4
Acinetobacter_johnsonii_XBB1	Salmonella_phage_SEN4	165.171428571429
Acinetobacter_johnsonii_XBB1	Salmonella_phage_SEN5	165.171428571429
Acinetobacter_johnsonii_XBB1	Salmonella_phage_SJ46	219.533333333333
Acinetobacter_johnsonii_XBB1	Salmonella_phage_SPN1S	300.65
Acinetobacter_johnsonii_XBB1	Salmonella_phage_ST64B	323.9
Acinetobacter_johnsonii_XBB1	Salmonella_phage_vB_SPuM_SP116	142.5
Acinetobacter_johnsonii_XBB1	Shigella_phage_pSf_1	48.5
Acinetobacter_johnsonii_XBB1	Shigella_phage_pSf_2	274.666666666667
Acinetobacter_johnsonii_XBB1	Shigella_phage_Shf125875	274.6
Acinetobacter_johnsonii_XBB1	Streptococcus_phage_phiARI0462	96.3
Acinetobacter_johnsonii_XBB1	Streptococcus_phage_phiBHN167_complete_genome_30	67
Acinetobacter_johnsonii_XBB1	Streptococcus_phage_TP_778L_complete_genome_2	61.6
Acinetobacter_johnsonii_XBB1	Synechococcus_phage_S_CBP1	104
Acinetobacter_johnsonii_XBB1	Synechococcus_phage_S_CBS4	348.2
Acinetobacter_johnsonii_XBB1	Synechococcus_phage_S_CRM01	88.4
Acinetobacter_johnsonii_XBB1	Synechococcus_phage_S_MbCM100	46.2
Acinetobacter_johnsonii_XBB1	Synechococcus_phage_S_PM2	82
Acinetobacter_johnsonii_XBB1	Synechococcus_phage_syn9	60.8
Acinetobacter_johnsonii_XBB1	Thermus_phage_TMA	135.2
Acinetobacter_johnsonii_XBB1	Vibrio_phage_CP_T1	273.1
Acinetobacter_johnsonii_XBB1	Vibrio_phage_J2	238
Acinetobacter_johnsonii_XBB1	Vibrio_phage_K139	242.4
Acinetobacter_johnsonii_XBB1	Vibrio_phage_phi_3	99.95
Acinetobacter_johnsonii_XBB1	Vibrio_phage_phiVC8	241.9
Acinetobacter_johnsonii_XBB1	Vibrio_phage_PVA1	114
Acinetobacter_johnsonii_XBB1	Vibrio_phage_QH	236.5
Acinetobacter_johnsonii_XBB1	Vibrio_phage_ValKK3	163.675
