V1	V2	mean
Alteromonas_macleodii_strain_D7	Erwinia_phage_PhiEaH1	110.9
Alteromonas_macleodii_strain_D7	Escherichia_phage_MX01	406.3
Alteromonas_macleodii_strain_D7	Escherichia_phage_vB_EcoM_JS09	112.8
Alteromonas_macleodii_strain_D7	Flavobacterium_phage_Fpv20	130.2
Alteromonas_macleodii_strain_D7	Idiomarinaceae_phage_Phi1M2_2	208.4
Alteromonas_macleodii_strain_D7	Lactococcus_phage_phiL47	179.9
Alteromonas_macleodii_strain_D7	Phage_Gifsy_2	230.7
Alteromonas_macleodii_strain_D7	Prochlorococcus_phage_P_TIM68	348.55
Alteromonas_macleodii_strain_D7	Pseudomonas_phage_Bf7	314.7
Alteromonas_macleodii_strain_D7	Staphylococcus_phage_phiSa119	148.6
Alteromonas_macleodii_strain_D7	Streptococcus_phage_phiARI0923	177.5
Alteromonas_macleodii_strain_D7	Synechococcus_phage_S_CRM01	128.6
Alteromonas_macleodii_strain_D7	Vibrio_phage_ValKK3	222.6
Arthrobacter_sp__Rue61a	Caulobacter_phage_Cr30	277.9
Arthrobacter_sp__Rue61a	Mycobacterium_phage_First	334.7
Azospirillum_brasilense_strain_Az39	Acinetobacter_phage_Presley	134.4
Azospirillum_brasilense_strain_Az39	Bacillus_phage_AR9	144.6
Azospirillum_brasilense_strain_Az39	Bacillus_phage_JBP901	291.05
Azospirillum_brasilense_strain_Az39	Bacillus_phage_Spock	186.8
Azospirillum_brasilense_strain_Az39	Campylobacter_phage_PC14	314.771428571429
Azospirillum_brasilense_strain_Az39	Cronobacter_phage_phiES15	153.333333333333
Azospirillum_brasilense_strain_Az39	Cyanophage_S_TIM5	143.3
Azospirillum_brasilense_strain_Az39	Escherichia_phage_Lw1	128.2
Azospirillum_brasilense_strain_Az39	Escherichia_phage_vB_EcoM_JS09	197
Azospirillum_brasilense_strain_Az39	Flavobacterium_phage_Fpv11	182.6
Azospirillum_brasilense_strain_Az39	Idiomarinaceae_phage_Phi1M2_2	235.42
Azospirillum_brasilense_strain_Az39	Lactobacillus_phage_Ldl1	197.2
Azospirillum_brasilense_strain_Az39	Lactococcus_phage_98201	129.2
Azospirillum_brasilense_strain_Az39	Lactococcus_phage_phiL47	231.85
Azospirillum_brasilense_strain_Az39	Liberibacter_phage_SC2	191.8
Azospirillum_brasilense_strain_Az39	Mannheimia_phage_vB_MhS_535AP2	211
Azospirillum_brasilense_strain_Az39	Mycobacterium_phage_20ES	145.5
Azospirillum_brasilense_strain_Az39	Mycobacterium_phage_Adler	209.2
Azospirillum_brasilense_strain_Az39	Pectobacterium_phage_phiTE	206.8
Azospirillum_brasilense_strain_Az39	Prochlorococcus_phage_P_TIM68	259.95
Azospirillum_brasilense_strain_Az39	Pseudomonas_phage_Bf7	309.3
Azospirillum_brasilense_strain_Az39	Pseudomonas_phage_MP1412	144.8
Azospirillum_brasilense_strain_Az39	Pseudomonas_phage_OBP	416.8
Azospirillum_brasilense_strain_Az39	Salmonella_phage_SJ46	630.2
Azospirillum_brasilense_strain_Az39	Salmonella_phage_ST160	1249.6
Azospirillum_brasilense_strain_Az39	Staphylococcus_phage_CNPx	102.8
Azospirillum_brasilense_strain_Az39	Staphylococcus_phage_SPbeta_like	114.8
Azospirillum_brasilense_strain_Az39	Staphylococcus_phage_Team1	251.1
Azospirillum_brasilense_strain_Az39	Streptomyces_phage_R4	121.3
Azospirillum_brasilense_strain_Az39	Synechococcus_phage_S_CBS1	166
Azospirillum_brasilense_strain_Az39	Synechococcus_phage_S_CRM01	205.3
Azospirillum_brasilense_strain_Az39	Synechococcus_phage_S_PM2	119.6
Azospirillum_brasilense_strain_Az39	Vibrio_phage_phiVC8	326.3
Bacillus_anthracis_str__SVA11	Bacillus_phage_AR9	144.8
Bacillus_anthracis_str__SVA11	Bacillus_phage_CP_51	207.166666666667
Bacillus_anthracis_str__SVA11	Bacillus_phage_JBP901	364.3
Bacillus_anthracis_str__SVA11	Bacillus_phage_phIS3501	303.15
Bacillus_anthracis_str__SVA11	Bacillus_phage_Pony	153.5
Bacillus_anthracis_str__SVA11	Campylobacter_phage_PC14	303.9
Bacillus_anthracis_str__SVA11	Caulobacter_phage_Cr30	240.466666666667
Bacillus_anthracis_str__SVA11	Cellulophaga_phage_phi17_2	433.3
Bacillus_anthracis_str__SVA11	Cellulophaga_phage_phi4_1	375.9
Bacillus_anthracis_str__SVA11	Citrobacter_phage_SH2	140.1
Bacillus_anthracis_str__SVA11	Cronobacter_phage_phiES15	131.7
Bacillus_anthracis_str__SVA11	Enterobacteria_phage_P88	486.5
Bacillus_anthracis_str__SVA11	Enterobacteriaphage_UAB_Phi87	137.5
Bacillus_anthracis_str__SVA11	Escherichia_phage_172_1	302.75
Bacillus_anthracis_str__SVA11	Escherichia_phage_MX01	496.5
Bacillus_anthracis_str__SVA11	Escherichia_phage_vB_EcoM_JS09	205.32
Bacillus_anthracis_str__SVA11	Flavobacterium_phage_Fpv11	217.2
Bacillus_anthracis_str__SVA11	Geobacillus_phage_GBSV1	188.4
Bacillus_anthracis_str__SVA11	Idiomarinaceae_phage_Phi1M2_2	282.628571428571
Bacillus_anthracis_str__SVA11	Lactobacillus_phage_Ldl1	229.95
Bacillus_anthracis_str__SVA11	Lactobacillus_phage_phiLdb	277.35
Bacillus_anthracis_str__SVA11	Lactococcus_phage_98201	138.5
Bacillus_anthracis_str__SVA11	Lactococcus_phage_phiL47	283.7
Bacillus_anthracis_str__SVA11	Phormidium_phage_MIS_PhV1B	228.75
Bacillus_anthracis_str__SVA11	Prochlorococcus_phage_P_TIM68	213
Bacillus_anthracis_str__SVA11	Pseudomonas_phage_Bf7	393.6
Bacillus_anthracis_str__SVA11	Pseudomonas_phage_K8	232.25
Bacillus_anthracis_str__SVA11	Pseudomonas_phage_MP1412	259.2
Bacillus_anthracis_str__SVA11	Pseudomonas_phage_PaBG	230.65
Bacillus_anthracis_str__SVA11	Salmonella_phage_118970_sal2	328.9
Bacillus_anthracis_str__SVA11	Salmonella_phage_64795_sal3	231.05
Bacillus_anthracis_str__SVA11	Salmonella_phage_GG32	229.55
Bacillus_anthracis_str__SVA11	Salmonella_phage_ST160	347.45
Bacillus_anthracis_str__SVA11	Staphylococcus_phage_phiSa119	247.25
Bacillus_anthracis_str__SVA11	Staphylococcus_phage_SPbeta_like	153.3
Bacillus_anthracis_str__SVA11	Synechococcus_phage_S_CBS1	173.25
Bacillus_anthracis_str__SVA11	Synechococcus_phage_S_CRM01	222.45
Bacillus_anthracis_str__SVA11	Synechococcus_phage_S_PM2	136.3
Bacillus_anthracis_str__SVA11	Thermoanaerobacterium_phage_THSA_485A	108.2
Bacillus_anthracis_str__SVA11	Vibrio_phage_phi_3	230.35
Bacillus_cereus_NC7401_genomic_DNA	Bacillus_phage_AR9	163.7
Bacillus_cereus_NC7401_genomic_DNA	Cronobacter_phage_phiES15	166.4
Bacillus_cereus_NC7401_genomic_DNA	Idiomarinaceae_phage_Phi1M2_2	229.6
Bacillus_megaterium_strain_JX285	Bacillus_phage_AR9	177.2
Bacillus_megaterium_strain_JX285	Citrobacter_phage_SH2	147.1
Bacillus_megaterium_strain_JX285	Idiomarinaceae_phage_Phi1M2_2	243.1
Bacillus_megaterium_strain_JX285	Lactococcus_phage_phiL47	166
Bacillus_megaterium_strain_JX285	Pseudomonas_phage_K8	145.6
Bacillus_megaterium_strain_JX285	Synechococcus_phage_S_CBS1	161.8
Bacillus_pumilus_strain_GR-8	Enterobacteria_phage_GEC_3S_complete_genome_89	173.7
Bacillus_subtilis_subsp__spizizenii_str__W23	Caulobacter_phage_Cr30	295.4
Bacillus_subtilis_subsp__spizizenii_str__W23	Cellulophaga_phage_phi14_2	256.1
Bacillus_subtilis_subsp__spizizenii_str__W23	Citrobacter_phage_SH2	254.6
Bacillus_subtilis_subsp__spizizenii_str__W23	Geobacillus_phage_GBK2	271.5
Bacillus_subtilis_subsp__spizizenii_str__W23	Idiomarinaceae_phage_Phi1M2_2	237.3
Bacillus_subtilis_subsp__spizizenii_str__W23	Lactococcus_phage_98201	267.7
Bacillus_subtilis_subsp__spizizenii_str__W23	Streptococcus_phage_phiNJ2	154.4
Bacillus_thuringiensis_strain_L-7601	Bacillus_phage_JBP901	267.966666666667
Bacillus_thuringiensis_strain_L-7601	Escherichia_phage_HY03	278.8
Bacillus_thuringiensis_strain_L-7601	Escherichia_phage_vB_EcoM_JS09	280.4
Bacillus_thuringiensis_strain_L-7601	Idiomarinaceae_phage_Phi1M2_2	327.05
Bacillus_thuringiensis_strain_L-7601	Lactococcus_phage_phiL47	346.3
Bacillus_thuringiensis_strain_L-7601	Prochlorococcus_phage_P_TIM68	129.95
Bacillus_thuringiensis_strain_L-7601	Salmonella_phage_118970_sal2	282.3
Bacillus_thuringiensis_strain_L-7601	Salmonella_phage_GG32	230.15
Bacillus_thuringiensis_strain_L-7601	Vibrio_phage_ValKK3	389
Bacteroides_fragilis_strain_BOB25	Acinetobacter_phage_vB_AbaM_phiAbaA1	277.7
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_AR9	189.755555555556
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_CP_51	199.833333333333
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_JBP901	228.528571428571
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_MG_B1	394.5
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_phIS3501	269.633333333333
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_Pony	278.316666666667
Bacteroides_fragilis_strain_BOB25	Bacillus_phage_Spock	205.7
Bacteroides_fragilis_strain_BOB25	Brochothrix_phage_A9	273.1
Bacteroides_fragilis_strain_BOB25	Burkholderia_phage_KS5	128.6
Bacteroides_fragilis_strain_BOB25	Campylobacter_phage_PC14	258.661111111111
Bacteroides_fragilis_strain_BOB25	Caulobacter_phage_Cr30	237.083333333333
Bacteroides_fragilis_strain_BOB25	Cellulophaga_phage_phi4_1	210.66
Bacteroides_fragilis_strain_BOB25	Citrobacter_phage_SH2	497.325
Bacteroides_fragilis_strain_BOB25	Cronobacter_phage_phiES15	144
Bacteroides_fragilis_strain_BOB25	Cyanophage_PSS2	247.166666666667
Bacteroides_fragilis_strain_BOB25	Cyanophage_S_TIM5	528.4
Bacteroides_fragilis_strain_BOB25	Enterobacteria_phage_fiAA91_ss	182.5
Bacteroides_fragilis_strain_BOB25	Enterobacteria_phage_phi92	227
Bacteroides_fragilis_strain_BOB25	Enterobacteria_phage_SfI	244.2
Bacteroides_fragilis_strain_BOB25	Enterobacteriaphage_UAB_Phi87	318.25
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_172_1	248.44
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_Av_05	198.7
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_ECML_4	194.9
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_Lw1	109.466666666667
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_MX01	316.233333333333
Bacteroides_fragilis_strain_BOB25	Escherichia_phage_vB_EcoM_JS09	314.366666666667
Bacteroides_fragilis_strain_BOB25	Flavobacterium_phage_Fpv20	165.85
Bacteroides_fragilis_strain_BOB25	Geobacillus_phage_GBK2	186.133333333333
Bacteroides_fragilis_strain_BOB25	Geobacillus_phage_GBSV1	399.8
Bacteroides_fragilis_strain_BOB25	Idiomarinaceae_phage_Phi1M2_2	303.5
Bacteroides_fragilis_strain_BOB25	Klebsiella_phage_JD001	127.075
Bacteroides_fragilis_strain_BOB25	Klebsiella_phage_PKO111	263.1
Bacteroides_fragilis_strain_BOB25	Lactobacillus_phage_Ldl1	227.2
Bacteroides_fragilis_strain_BOB25	Lactobacillus_phage_phiLdb	223.04
Bacteroides_fragilis_strain_BOB25	Lactococcus_phage_98201	216.872727272727
Bacteroides_fragilis_strain_BOB25	Lactococcus_phage_phiL47	232.38
Bacteroides_fragilis_strain_BOB25	Liberibacter_phage_SC2	123.2
Bacteroides_fragilis_strain_BOB25	Mycobacterium_phage_20ES	120.1
Bacteroides_fragilis_strain_BOB25	Pelagibacter_phage_HTVC008M	137.5
Bacteroides_fragilis_strain_BOB25	Phormidium_phage_MIS_PhV1B	195.233333333333
Bacteroides_fragilis_strain_BOB25	Prochlorococcus_phage_P_TIM68	145.028571428571
Bacteroides_fragilis_strain_BOB25	Proteus_phage_PM_75	394
Bacteroides_fragilis_strain_BOB25	Proteus_phage_PM_93	288.9
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_Bf7	253.714285714286
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_CHA_P1	176.4
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_K8	168.5
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_MP1412	437.142857142857
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_OBP	354.4
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_PaBG	185.266666666667
Bacteroides_fragilis_strain_BOB25	Pseudomonas_phage_PhiPA3	159.383333333333
Bacteroides_fragilis_strain_BOB25	Rhizobium_phage_vB_RleM_PPF1	222.2
Bacteroides_fragilis_strain_BOB25	Rhizobium_phage_vB_RleS_L338C	104.3
Bacteroides_fragilis_strain_BOB25	Roseobacter_phage_RDJL_Phi_1	152.1
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_118970_sal2	322.96875
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_64795_sal3	197.533333333333
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_GG32	175.24
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_SJ46	158.9
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_ST160	293.14
Bacteroides_fragilis_strain_BOB25	Salmonella_phage_vB_SPuM_SP116	199.5
Bacteroides_fragilis_strain_BOB25	Shigella_phage_SfIV	128.25
Bacteroides_fragilis_strain_BOB25	Staphylococcus_phage_JS01	362.466666666667
Bacteroides_fragilis_strain_BOB25	Staphylococcus_phage_phiSa119	222.916666666667
Bacteroides_fragilis_strain_BOB25	Staphylococcus_phage_SPbeta_like	208.6
Bacteroides_fragilis_strain_BOB25	Staphylococcus_phage_Team1	162.84
Bacteroides_fragilis_strain_BOB25	Streptococcus_phage_APCM01	164.5
Bacteroides_fragilis_strain_BOB25	Streptococcus_phage_phiNJ2	396.733333333333
Bacteroides_fragilis_strain_BOB25	Streptomyces_phage_R4	173
Bacteroides_fragilis_strain_BOB25	Synechococcus_phage_S_CBS1	219.915384615385
Bacteroides_fragilis_strain_BOB25	Synechococcus_phage_S_CBS4	182.5
Bacteroides_fragilis_strain_BOB25	Synechococcus_phage_S_CRM01	229.075
Bacteroides_fragilis_strain_BOB25	Synechococcus_phage_S_PM2	113.566666666667
Bacteroides_fragilis_strain_BOB25	Tsukamurella_phage_TIN2	172.5
Bacteroides_fragilis_strain_BOB25	Vibrio_phage_phi_3	176.04
Bacteroides_fragilis_strain_BOB25	Vibrio_phage_pVp_1	265.7
Bacteroides_fragilis_strain_BOB25	Vibrio_phage_ValKK3	233
Bacteroides_fragilis_strain_BOB25	Xanthomonas_phage_Xp15	516.1
Bacteroides_fragilis_strain_BOB25	Yersinia_phage_phiYeO3_12	347.966666666667
Bdellovibrio_bacteriovorus_str__Tiberius	Bacillus_phage_AR9	415.6
Bdellovibrio_bacteriovorus_str__Tiberius	Bacillus_phage_JBP901	177.1
Bdellovibrio_bacteriovorus_str__Tiberius	Bacillus_phage_Pony	128.2
Bdellovibrio_bacteriovorus_str__Tiberius	Brochothrix_phage_A9	214.266666666667
Bdellovibrio_bacteriovorus_str__Tiberius	Campylobacter_phage_PC14	238.4
Bdellovibrio_bacteriovorus_str__Tiberius	Cronobacter_phage_phiES15	447.6
Bdellovibrio_bacteriovorus_str__Tiberius	Cyanophage_PSS2	140.2
Bdellovibrio_bacteriovorus_str__Tiberius	Enterobacteria_phage_fiAA91_ss	143.6
Bdellovibrio_bacteriovorus_str__Tiberius	Enterobacteria_phage_Sf101	578.2
Bdellovibrio_bacteriovorus_str__Tiberius	Escherichia_phage_MX01	125.1
Bdellovibrio_bacteriovorus_str__Tiberius	Escherichia_phage_vB_EcoM_JS09	265.4
Bdellovibrio_bacteriovorus_str__Tiberius	Idiomarinaceae_phage_Phi1M2_2	325.3
Bdellovibrio_bacteriovorus_str__Tiberius	Klebsiella_phage_PKO111	136.566666666667
Bdellovibrio_bacteriovorus_str__Tiberius	Lactococcus_phage_98201	128.92
Bdellovibrio_bacteriovorus_str__Tiberius	Lactococcus_phage_phiL47	257.133333333333
Bdellovibrio_bacteriovorus_str__Tiberius	Proteus_phage_vB_PmiM_Pm5461	101.2
Bdellovibrio_bacteriovorus_str__Tiberius	Pseudomonas_phage_PhiPA3	211.8
Bdellovibrio_bacteriovorus_str__Tiberius	Salmonella_phage_118970_sal2	524.2
Bdellovibrio_bacteriovorus_str__Tiberius	Salmonella_phage_vB_SPuM_SP116	196.633333333333
Bdellovibrio_bacteriovorus_str__Tiberius	Staphylococcus_phage_StB20_like	119.4
Bdellovibrio_bacteriovorus_str__Tiberius	Staphylococcus_phage_Team1	113.6
Bdellovibrio_bacteriovorus_str__Tiberius	Streptomyces_phage_R4	143.85
Bdellovibrio_bacteriovorus_str__Tiberius	Synechococcus_phage_S_CBS1	187.2
Bdellovibrio_bacteriovorus_str__Tiberius	Synechococcus_phage_S_PM2	114.15
Bdellovibrio_bacteriovorus_str__Tiberius	Vibrio_phage_ValKK3	630.9
Brochothrix_thermosphacta_strain_BI	Synechococcus_phage_S_PM2	103.4
Campylobacter_jejuni_strain_NCTC12662	Lactococcus_phage_phiL47	170.6
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Bacillus_phage_AR9	234.6
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Bacillus_phage_JBP901	122.1
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Campylobacter_phage_PC14	123.3
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Cronobacter_phage_phiES15	326.6
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Enterobacteria_phage_fiAA91_ss	332
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Escherichia_phage_ECML_117	114.8
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Escherichia_phage_pro147	122.5
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Flavobacterium_phage_Fpv20	116
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Idiomarinaceae_phage_Phi1M2_2	300.5
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Klebsiella_phage_JD001	307.8
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Lactococcus_phage_phiL47	176.4
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Mannheimia_phage_vB_MhS_535AP2	251.5
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Prochlorococcus_phage_P_TIM68	130.2
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Pseudomonas_phage_Bf7	497.7
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Salmonella_phage_SEN22	319.725
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Staphylococcus_phage_Team1	120.2
Candidatus_Hamiltonella_defensa_(Bemisia_tabaci)_strain_MEAM1	Synechococcus_phage_S_CBS1	243.5
Candidatus_Pelagibacter_ubique_HTCC1062	Bacillus_phage_AR9	185.6
Candidatus_Pelagibacter_ubique_HTCC1062	Bacillus_phage_Pony	164.1
Candidatus_Pelagibacter_ubique_HTCC1062	Campylobacter_phage_PC14	179.1
Candidatus_Pelagibacter_ubique_HTCC1062	Escherichia_phage_Av_05	205.3
Candidatus_Pelagibacter_ubique_HTCC1062	Pseudomonas_phage_MP1412	146.4
Candidatus_Puniceispirillum_marinum_IMCC1322	Bacillus_phage_AR9	231.1
Candidatus_Puniceispirillum_marinum_IMCC1322	Bacillus_phage_JBP901	219.5
Candidatus_Puniceispirillum_marinum_IMCC1322	Campylobacter_phage_PC14	275.8
Candidatus_Puniceispirillum_marinum_IMCC1322	Cronobacter_phage_phiES15	252.6
Candidatus_Puniceispirillum_marinum_IMCC1322	Cyanophage_S_TIM5	385.2
Candidatus_Puniceispirillum_marinum_IMCC1322	Escherichia_phage_Av_05	286.9
Candidatus_Puniceispirillum_marinum_IMCC1322	Escherichia_phage_vB_EcoM_JS09	209.5
Candidatus_Puniceispirillum_marinum_IMCC1322	Flavobacterium_phage_Fpv20	228.8
Candidatus_Puniceispirillum_marinum_IMCC1322	Idiomarinaceae_phage_Phi1M2_2	307
Candidatus_Puniceispirillum_marinum_IMCC1322	Lactococcus_phage_phiL47	243.45
Candidatus_Puniceispirillum_marinum_IMCC1322	Prochlorococcus_phage_P_TIM68	375.5
Candidatus_Puniceispirillum_marinum_IMCC1322	Pseudomonas_phage_JBD44	211.8
Candidatus_Puniceispirillum_marinum_IMCC1322	Synechococcus_phage_S_CBS1	250
Caulobacter_sp__K31	Cyanophage_S_TIM5	194.1
Cellulophaga_baltica_NN016038	Cronobacter_phage_phiES15	143.6
Cellulophaga_baltica_NN016038	Idiomarinaceae_phage_Phi1M2_2	198
Cellulophaga_baltica_NN016038	Klebsiella_phage_PKO111	134.4
Cellulophaga_baltica_NN016038	Lactococcus_phage_98201	113.2
Cellulophaga_baltica_NN016038	Pseudomonas_phage_PhiPA3	150.6
Cellulophaga_baltica_NN016038	Streptomyces_phage_R4	124
Cellulophaga_baltica_NN016038	Synechococcus_phage_S_CBS1	141
Cellulophaga_baltica_NN016038	Synechococcus_phage_S_PM2	107.8
Chlamydia_psittaci_GR9	Bacillus_phage_CP_51	253
Chlamydia_psittaci_GR9	Bacillus_phage_phIS3501	322.8
Chlamydia_psittaci_GR9	Campylobacter_phage_PC14	254.2
Chlamydia_psittaci_GR9	Caulobacter_phage_Cr30	291.6
Chlamydia_psittaci_GR9	Cellulophaga_phage_phi4_1	264.6
Chlamydia_psittaci_GR9	Escherichia_phage_172_1	322.4
Chlamydia_psittaci_GR9	Escherichia_phage_MX01	385.2
Chlamydia_psittaci_GR9	Idiomarinaceae_phage_Phi1M2_2	557.8
Chlamydia_psittaci_GR9	Lactobacillus_phage_Ldl1	249.6
Chlamydia_psittaci_GR9	Lactococcus_phage_phiL47	529.3
Chlamydia_psittaci_GR9	Phormidium_phage_MIS_PhV1B	248.4
Chlamydia_psittaci_GR9	Pseudomonas_phage_Bf7	282.3
Chlamydia_psittaci_GR9	Pseudomonas_phage_K8	251.9
Chlamydia_psittaci_GR9	Pseudomonas_phage_PaBG	250.3
Chlamydia_psittaci_GR9	Salmonella_phage_118970_sal2	343.55
Chlamydia_psittaci_GR9	Salmonella_phage_64795_sal3	250.7
Chlamydia_psittaci_GR9	Salmonella_phage_ST160	367.1
Chlamydia_psittaci_GR9	Staphylococcus_phage_phiSa119	266.9
Chlamydia_psittaci_GR9	Synechococcus_phage_S_CBS1	500.8
Chlamydia_psittaci_GR9	Vibrio_phage_phi_3	250
