>k101_11848 flag=0 multi=8.4688 len=7064	7064
>k101_12199 flag=0 multi=12.8620 len=2783	2783
>k101_12474 flag=0 multi=7.2712 len=2830	2830
>k101_13108 flag=1 multi=3.5862 len=2704	2704
>k101_14698 flag=0 multi=12.1172 len=2781	2781
>k101_16074 flag=0 multi=52.2130 len=2514	2514
>k101_16250 flag=3 multi=11.4561 len=3594	3594
>k101_17072 flag=0 multi=9.3743 len=4143	4143
>k101_18570 flag=0 multi=7.0000 len=6199	6199
>k101_18833 flag=0 multi=9.2512 len=2716	2716
>k101_19408 flag=0 multi=297.8279 len=3064	3064
>k101_21670 flag=0 multi=7.7970 len=4057	4057
>k101_21691 flag=0 multi=19.9821 len=2677	2677
>k101_22292 flag=0 multi=8.0049 len=4203	4203
>k101_23267 flag=1 multi=4.0000 len=3829	3829
>k101_24298 flag=1 multi=9.5553 len=2986	2986
>k101_26743 flag=1 multi=8.0000 len=3221	3221
>k101_26820 flag=0 multi=8.0000 len=2866	2866
>k101_27440 flag=0 multi=6.5215 len=3269	3269
>k101_27868 flag=1 multi=4.0000 len=2968	2968
>k101_28105 flag=0 multi=7.9989 len=3694	3694
>k101_28415 flag=0 multi=6.0067 len=3084	3084
>k101_32998 flag=1 multi=39.0000 len=5172	5172
>k101_34347 flag=0 multi=6.7500 len=3157	3157
>k101_35682 flag=0 multi=31.9433 len=2871	2871
>k101_36184 flag=1 multi=2.0000 len=2530	2530
>k101_37616 flag=0 multi=5.0099 len=4361	4361
>k101_1390 flag=0 multi=10.4451 len=4163	4163
>k101_2513 flag=0 multi=29.8786 len=2548	2548
>k101_4012 flag=0 multi=9.2426 len=4107	4107
>k101_8455 flag=0 multi=10.0000 len=3423	3423
>k101_12546 flag=0 multi=12.0000 len=2510	2510
>k101_13903 flag=0 multi=8.1846 len=3428	3428
>k101_13963 flag=0 multi=8.8839 len=3012	3012
>k101_15624 flag=0 multi=7.0000 len=4984	4984
>k101_16562 flag=1 multi=3.0000 len=2827	2827
>k101_17182 flag=0 multi=6.2033 len=2678	2678
>k101_18256 flag=0 multi=14.7886 len=3724	3724
>k101_18393 flag=0 multi=237.8795 len=4085	4085
>k101_18591 flag=0 multi=8.1567 len=5754	5754
>k101_21783 flag=1 multi=5.0000 len=3399	3399
>k101_22669 flag=0 multi=14.4846 len=2538	2538
>k101_23420 flag=0 multi=5.0000 len=5341	5341
>k101_24390 flag=0 multi=6.0080 len=2850	2850
>k101_26999 flag=0 multi=5.0060 len=3780	3780
>k101_28572 flag=0 multi=7.3226 len=7876	7876
>k101_29112 flag=0 multi=14.0033 len=3124	3124
>k101_32307 flag=0 multi=8.0681 len=2627	2627
>k101_32452 flag=0 multi=6.3299 len=3532	3532
>k101_34644 flag=0 multi=4.5600 len=4878	4878
>k101_35902 flag=1 multi=4.3126 len=5267	5267
>k101_36613 flag=0 multi=10.6584 len=4644	4644
>k101_36653 flag=0 multi=12.1167 len=3230	3230
>k101_36973 flag=1 multi=4.2074 len=3433	3433
>k101_41040 flag=1 multi=3.7649 len=2598	2598
>k101_41572 flag=0 multi=4.5036 len=2599	2599
>k101_42404 flag=0 multi=8.0000 len=2901	2901
>k101_43329 flag=0 multi=16.1956 len=2565	2565
>k101_43943 flag=0 multi=10.1637 len=3277	3277
>k101_46054 flag=0 multi=5.9585 len=2945	2945
>k101_46345 flag=0 multi=8.0124 len=2770	2770
>k101_47599 flag=0 multi=9.0000 len=3183	3183
>k101_49522 flag=0 multi=6.2855 len=3194	3194
>k101_51065 flag=0 multi=22.1652 len=2650	2650
>k101_51464 flag=0 multi=5.0000 len=3611	3611
>k101_62587 flag=0 multi=13.4298 len=2807	2807
>k101_63008 flag=0 multi=8.9628 len=6174	6174
>k101_63757 flag=3 multi=10.9707 len=6081	6081
>k101_64034 flag=0 multi=9.7786 len=3136	3136
>k101_65716 flag=1 multi=6.0000 len=3043	3043
>k101_69032 flag=0 multi=14.3397 len=2706	2706
>k101_69638 flag=0 multi=8.1568 len=2659	2659
>k101_71439 flag=0 multi=12.3029 len=2920	2920
>k101_71990 flag=1 multi=2.9649 len=2837	2837
>k101_75637 flag=0 multi=10.0000 len=7465	7465
>k101_76564 flag=0 multi=8.0666 len=2622	2622
>k101_77195 flag=0 multi=8.9942 len=3558	3558
>k101_79530 flag=0 multi=13.0263 len=2500	2500
>k101_85374 flag=1 multi=3.0943 len=2720	2720
>k101_90812 flag=0 multi=5.9958 len=4386	4386
>k101_93992 flag=0 multi=8.5990 len=3188	3188
>k101_95004 flag=1 multi=5.7133 len=3345	3345
>k101_103757 flag=0 multi=8.0120 len=3435	3435
>k101_104985 flag=1 multi=4.0000 len=2938	2938
>k101_113078 flag=0 multi=23.0000 len=2885	2885
>k101_115928 flag=0 multi=5.4262 len=2525	2525
>k101_117950 flag=1 multi=5.2734 len=4607	4607
>k101_122771 flag=0 multi=9.6115 len=8869	8869
>k101_123836 flag=1 multi=5.1186 len=2638	2638
>k101_124555 flag=0 multi=6.0074 len=2808	2808
>k101_128371 flag=0 multi=22.4939 len=3136	3136
>k101_129054 flag=0 multi=5.2043 len=3102	3102
>k101_130639 flag=0 multi=8.7412 len=3126	3126
>k101_136365 flag=0 multi=10.0039 len=2652	2652
>k101_140102 flag=0 multi=7.0000 len=2731	2731
>k101_141961 flag=0 multi=7.9963 len=2785	2785
>k101_144476 flag=0 multi=5.0157 len=3862	3862
>k101_147842 flag=0 multi=7.8351 len=4826	4826
>k101_148979 flag=0 multi=543.7129 len=2518	2518
>k101_149211 flag=0 multi=13.3278 len=2615	2615
>k101_150394 flag=0 multi=7.0027 len=4514	4514
>k101_152547 flag=1 multi=3.0000 len=2658	2658
>k101_157336 flag=0 multi=4.0000 len=3029	3029
>k101_159484 flag=0 multi=4.8332 len=3795	3795
>k101_160415 flag=0 multi=9.6684 len=2655	2655
>k101_171519 flag=0 multi=7.0361 len=2978	2978
>k101_177221 flag=0 multi=11.0835 len=2713	2713
>k101_177226 flag=0 multi=56.6123 len=3294	3294
>k101_190286 flag=0 multi=13.9130 len=2676	2676
>k101_190815 flag=1 multi=5.0000 len=4181	4181
>k101_15568 flag=1 multi=5.1124 len=2850	2850
>k101_21198 flag=1 multi=3.7786 len=2730	2730
>k101_29567 flag=1 multi=36.5773 len=3347	3347
>k101_36506 flag=0 multi=22.3801 len=2703	2703
>k101_61066 flag=1 multi=6.1843 len=8675	8675
>k101_65166 flag=0 multi=8.0025 len=2540	2540
>k101_100610 flag=0 multi=6.9947 len=4634	4634
>k101_102092 flag=1 multi=6.0000 len=2996	2996
>k101_107939 flag=0 multi=9.3555 len=3282	3282
>k101_113315 flag=0 multi=15.1941 len=4299	4299
>k101_116388 flag=1 multi=5.3996 len=2809	2809
>k101_119430 flag=1 multi=6.3223 len=2872	2872
>k101_128585 flag=0 multi=8.0000 len=3736	3736
>k101_151395 flag=1 multi=6.0000 len=2986	2986
>k101_153801 flag=0 multi=15.2219 len=5095	5095
>k101_153864 flag=1 multi=485.3590 len=3207	3207
>k101_169850 flag=0 multi=11.3905 len=3591	3591
>k101_174435 flag=0 multi=5.0873 len=6823	6823
>k101_175018 flag=1 multi=317.6977 len=4881	4881
>k101_185880 flag=3 multi=9.0019 len=4723	4723
>k101_186051 flag=3 multi=21.0060 len=3594	3594
>k101_195078 flag=0 multi=5.0000 len=4921	4921
>k101_205507 flag=0 multi=9.2376 len=3855	3855
>k101_211591 flag=0 multi=6.0064 len=4982	4982
>k101_2148 flag=0 multi=10.2486 len=5205	5205
>k101_11399 flag=0 multi=8.5289 len=2576	2576
>k101_15803 flag=1 multi=7.3250 len=6510	6510
>k101_18923 flag=0 multi=7.5273 len=2557	2557
>k101_22343 flag=0 multi=14.2687 len=2762	2762
>k101_25681 flag=0 multi=10.9900 len=3191	3191
>k101_31121 flag=0 multi=730.8796 len=3389	3389
>k101_31891 flag=0 multi=9.3064 len=3652	3652
>k101_36537 flag=0 multi=8.4929 len=4516	4516
>k101_40853 flag=0 multi=9.8027 len=4287	4287
>k101_46675 flag=0 multi=6.0558 len=3238	3238
>k101_49819 flag=0 multi=15.2200 len=2678	2678
>k101_74410 flag=0 multi=10.0054 len=3267	3267
>k101_75939 flag=3 multi=56.9565 len=6080	6080
>k101_81307 flag=0 multi=11.3789 len=3996	3996
>k101_84944 flag=0 multi=9.6662 len=4891	4891
>k101_94611 flag=0 multi=22.0909 len=2697	2697
>k101_104657 flag=0 multi=9.1617 len=4548	4548
>k101_108889 flag=0 multi=12.0000 len=5617	5617
>k101_109007 flag=1 multi=4.0000 len=3067	3067
>k101_127333 flag=0 multi=9.0216 len=2882	2882
>k101_138078 flag=1 multi=3.9861 len=2911	2911
>k101_138755 flag=0 multi=5.7731 len=3151	3151
>k101_144691 flag=1 multi=7.3613 len=2523	2523
>k101_150608 flag=0 multi=9.0880 len=2715	2715
>k101_157606 flag=0 multi=20.2152 len=2777	2777
>k101_157647 flag=1 multi=5.0000 len=2752	2752
>k101_163956 flag=0 multi=6.2691 len=4727	4727
>k101_168670 flag=1 multi=5.6199 len=2821	2821
>k101_178721 flag=0 multi=9.5200 len=2801	2801
>k101_193384 flag=0 multi=17.3605 len=3507	3507
>k101_202802 flag=0 multi=9.1577 len=3374	3374
>k101_712 flag=0 multi=11.9997 len=3974	3974
>k101_1279 flag=0 multi=7.1755 len=4875	4875
>k101_1365 flag=0 multi=7.0000 len=4894	4894
>k101_1392 flag=0 multi=8.0343 len=3915	3915
>k101_1674 flag=0 multi=6.0000 len=4159	4159
>k101_2241 flag=0 multi=6.0000 len=2640	2640
>k101_2279 flag=0 multi=37.9869 len=3077	3077
>k101_2409 flag=0 multi=96.3827 len=2743	2743
>k101_2499 flag=0 multi=7.1895 len=2797	2797
>k101_2702 flag=0 multi=5.0000 len=3033	3033
>k101_2942 flag=0 multi=7.4073 len=3057	3057
>k101_2948 flag=0 multi=6.5667 len=4712	4712
>k101_3198 flag=0 multi=7.0000 len=8426	8426
>k101_3284 flag=1 multi=98.5776 len=5101	5101
>k101_4146 flag=1 multi=4.0000 len=4531	4531
>k101_4150 flag=1 multi=5.0000 len=2890	2890
>k101_4296 flag=0 multi=6.1399 len=2853	2853
>k101_4837 flag=0 multi=8.0046 len=3830	3830
>k101_5188 flag=0 multi=5.0114 len=4911	4911
>k101_5314 flag=1 multi=4.0000 len=3346	3346
>k101_5320 flag=0 multi=5.9951 len=2575	2575
>k101_5411 flag=0 multi=4.0000 len=2700	2700
>k101_5677 flag=0 multi=8.2903 len=5713	5713
>k101_5748 flag=1 multi=11.0000 len=3264	3264
>k101_5804 flag=0 multi=7.0000 len=4543	4543
>k101_5945 flag=0 multi=6.3235 len=3474	3474
>k101_6175 flag=0 multi=6.0000 len=2659	2659
>k101_6211 flag=1 multi=4.0000 len=2750	2750
>k101_6718 flag=1 multi=6.3092 len=3519	3519
>k101_6870 flag=0 multi=6.9909 len=3287	3287
>k101_7046 flag=0 multi=5.0000 len=3355	3355
>k101_7944 flag=0 multi=11.2003 len=4963	4963
>k101_8350 flag=1 multi=5.0000 len=2687	2687
>k101_8854 flag=0 multi=4.0000 len=3588	3588
>k101_9176 flag=0 multi=6.0000 len=4018	4018
>k101_9236 flag=0 multi=4.0039 len=5238	5238
>k101_9529 flag=0 multi=7.0175 len=3423	3423
>k101_9697 flag=0 multi=4.0041 len=2530	2530
>k101_9799 flag=0 multi=4.7920 len=2616	2616
>k101_10039 flag=1 multi=62.9193 len=3732	3732
>k101_10081 flag=0 multi=6.9952 len=4226	4226
>k101_10364 flag=0 multi=9.0000 len=3688	3688
>k101_10526 flag=1 multi=4.3985 len=4452	4452
>k101_10651 flag=0 multi=16.0737 len=9951	9951
>k101_10774 flag=1 multi=4.1045 len=3047	3047
>k101_11027 flag=0 multi=12.5217 len=3789	3789
>k101_11596 flag=0 multi=4.0000 len=3620	3620
>k101_11613 flag=0 multi=7.6544 len=3880	3880
>k101_11817 flag=0 multi=13.0000 len=6274	6274
>k101_11829 flag=0 multi=6.3687 len=4169	4169
>k101_12030 flag=1 multi=4.6532 len=2598	2598
>k101_12980 flag=1 multi=4.0000 len=3191	3191
>k101_12982 flag=0 multi=20.2081 len=7414	7414
>k101_13123 flag=0 multi=5.0000 len=3245	3245
>k101_13424 flag=0 multi=19.9831 len=2639	2639
>k101_13487 flag=0 multi=12.0916 len=3179	3179
>k101_14599 flag=0 multi=4.0000 len=3023	3023
>k101_16087 flag=0 multi=6.9285 len=8223	8223
>k101_17032 flag=0 multi=7.0000 len=4062	4062
>k101_17398 flag=0 multi=5.0000 len=2717	2717
>k101_17458 flag=1 multi=4.0000 len=3360	3360
>k101_18980 flag=1 multi=4.0000 len=3249	3249
>k101_18983 flag=1 multi=4.0000 len=4104	4104
>k101_19723 flag=0 multi=5.0000 len=7136	7136
>k101_19759 flag=0 multi=5.0976 len=3338	3338
>k101_19807 flag=0 multi=7.0503 len=3700	3700
>k101_20440 flag=0 multi=6.0000 len=2811	2811
>k101_20464 flag=0 multi=5.0000 len=3216	3216
>k101_21095 flag=0 multi=9.0292 len=3188	3188
>k101_21127 flag=0 multi=16.8120 len=2580	2580
>k101_21146 flag=1 multi=6.0000 len=4885	4885
>k101_21321 flag=1 multi=6.0000 len=2737	2737
>k101_21567 flag=0 multi=14.2567 len=7032	7032
>k101_21652 flag=1 multi=5.0000 len=4951	4951
>k101_21723 flag=0 multi=10.0000 len=2882	2882
>k101_22407 flag=1 multi=3.0000 len=3088	3088
>k101_22562 flag=1 multi=37.5124 len=2794	2794
>k101_22765 flag=1 multi=3.0000 len=3638	3638
>k101_22806 flag=0 multi=8.0000 len=2643	2643
>k101_22979 flag=0 multi=15.8103 len=4207	4207
>k101_22980 flag=0 multi=5.0094 len=3305	3305
>k101_23025 flag=1 multi=5.6369 len=8335	8335
>k101_23061 flag=0 multi=5.9913 len=2642	2642
>k101_23102 flag=0 multi=11.2888 len=4461	4461
>k101_23219 flag=0 multi=3.9960 len=2600	2600
>k101_23381 flag=1 multi=4.4239 len=3293	3293
>k101_23388 flag=0 multi=8.0115 len=2704	2704
>k101_23782 flag=1 multi=5.0000 len=2931	2931
>k101_24105 flag=0 multi=15.9721 len=3608	3608
>k101_24329 flag=0 multi=9.0000 len=3144	3144
>k101_24852 flag=0 multi=11.0162 len=2563	2563
>k101_25035 flag=0 multi=13.9933 len=8584	8584
>k101_25736 flag=0 multi=7.8923 len=4420	4420
>k101_26996 flag=0 multi=13.1251 len=2962	2962
>k101_27273 flag=1 multi=4.9093 len=3366	3366
>k101_27448 flag=0 multi=7.0290 len=3583	3583
>k101_27534 flag=0 multi=13.0000 len=4148	4148
>k101_27618 flag=0 multi=96.0000 len=2575	2575
>k101_479 flag=0 multi=7.2827 len=5803	5803
>k101_1292 flag=0 multi=7.9033 len=2946	2946
>k101_2054 flag=0 multi=8.6330 len=2559	2559
>k101_3764 flag=0 multi=562.3792 len=3049	3049
>k101_5529 flag=0 multi=10.2554 len=2529	2529
>k101_6345 flag=0 multi=12.1758 len=2695	2695
>k101_7960 flag=0 multi=8.7491 len=6451	6451
>k101_8836 flag=0 multi=7.4925 len=2558	2558
>k101_9802 flag=0 multi=9.0066 len=2524	2524
>k101_11028 flag=1 multi=4.0000 len=4107	4107
>k101_11781 flag=0 multi=18.4757 len=4154	4154
>k101_12615 flag=0 multi=5.0000 len=3991	3991
>k101_12771 flag=0 multi=9.2246 len=3974	3974
>k101_14576 flag=0 multi=9.3005 len=6789	6789
>k101_15004 flag=1 multi=5.0000 len=2500	2500
>k101_15431 flag=0 multi=7.3452 len=4180	4180
>k101_17941 flag=0 multi=10.1669 len=2642	2642
>k101_18651 flag=0 multi=7.0933 len=4454	4454
>k101_21773 flag=1 multi=4.4154 len=3002	3002
>k101_24216 flag=1 multi=3.2355 len=2568	2568
>k101_25482 flag=0 multi=8.0155 len=5063	5063
>k101_25770 flag=0 multi=8.0241 len=2760	2760
>k101_27678 flag=0 multi=6.2350 len=3560	3560
>k101_29454 flag=0 multi=16.0131 len=2924	2924
>k101_31026 flag=0 multi=8.2203 len=3246	3246
>k101_31869 flag=0 multi=11.0000 len=3368	3368
>k101_33281 flag=0 multi=6.9074 len=3653	3653
>k101_33591 flag=0 multi=16.9317 len=2619	2619
>k101_35638 flag=0 multi=10.9904 len=2692	2692
>k101_41837 flag=0 multi=6.6816 len=4165	4165
>k101_46676 flag=0 multi=4.3497 len=2586	2586
>k101_48179 flag=0 multi=16.5498 len=2591	2591
>k101_49374 flag=0 multi=8.9640 len=3299	3299
>k101_52624 flag=0 multi=47.6587 len=3728	3728
>k101_53066 flag=0 multi=6.6936 len=2673	2673
>k101_53546 flag=0 multi=18.3955 len=2518	2518
>k101_60535 flag=0 multi=7.0278 len=4244	4244
>k101_60551 flag=1 multi=61.1290 len=4976	4976
>k101_63551 flag=1 multi=4.0728 len=2669	2669
>k101_65189 flag=0 multi=6.0066 len=3115	3115
>k101_65468 flag=0 multi=9.8404 len=7133	7133
>k101_70819 flag=1 multi=9.7705 len=4263	4263
>k101_78985 flag=1 multi=892.6744 len=2690	2690
>k101_84418 flag=0 multi=8.7852 len=3472	3472
>k101_90119 flag=0 multi=6.0053 len=3880	3880
>k101_97263 flag=0 multi=24.0439 len=3515	3515
>k101_104008 flag=1 multi=123.0000 len=3378	3378
>k101_118792 flag=1 multi=140.0000 len=2727	2727
>k101_120589 flag=1 multi=4.0000 len=2847	2847
>k101_2761 flag=0 multi=12.5581 len=2579	2579
>k101_3797 flag=0 multi=13.0906 len=3190	3190
>k101_4669 flag=1 multi=545.4581 len=2668	2668
>k101_5043 flag=0 multi=20.9924 len=3895	3895
>k101_8023 flag=0 multi=12.0627 len=5001	5001
>k101_8365 flag=0 multi=6.3164 len=5291	5291
>k101_8775 flag=0 multi=13.0000 len=3053	3053
>k101_10940 flag=0 multi=6.0000 len=3242	3242
>k101_15129 flag=0 multi=9.5942 len=2691	2691
>k101_16820 flag=0 multi=11.0000 len=2761	2761
>k101_17168 flag=1 multi=7.9743 len=4140	4140
>k101_17837 flag=0 multi=11.4817 len=4913	4913
>k101_19082 flag=0 multi=10.9875 len=3928	3928
>k101_19985 flag=1 multi=8.0000 len=3762	3762
>k101_20782 flag=0 multi=4.8163 len=3177	3177
>k101_20826 flag=0 multi=7.1854 len=3160	3160
>k101_23333 flag=0 multi=17.0778 len=2621	2621
>k101_24118 flag=0 multi=8.8309 len=2632	2632
>k101_26284 flag=1 multi=6.0000 len=3808	3808
>k101_30142 flag=0 multi=160.5798 len=8833	8833
>k101_31913 flag=0 multi=7.0000 len=4526	4526
>k101_33431 flag=0 multi=216.8175 len=3805	3805
>k101_33851 flag=0 multi=18.0309 len=2916	2916
>k101_35968 flag=0 multi=300.3377 len=3157	3157
>k101_37213 flag=0 multi=804.9790 len=4013	4013
>k101_37729 flag=0 multi=6.3034 len=2662	2662
>k101_37922 flag=0 multi=4.2021 len=2768	2768
>k101_41833 flag=0 multi=6.9941 len=3483	3483
>k101_41927 flag=0 multi=11.9036 len=3409	3409
>k101_42776 flag=0 multi=5.0711 len=2998	2998
>k101_44505 flag=0 multi=51.8802 len=4582	4582
>k101_44924 flag=0 multi=12.6214 len=3329	3329
>k101_45091 flag=1 multi=6.2869 len=3228	3228
>k101_47615 flag=0 multi=16.2318 len=6524	6524
>k101_47627 flag=0 multi=12.7358 len=3825	3825
>k101_48216 flag=0 multi=12.3815 len=12604	12604
>k101_50633 flag=0 multi=6.9980 len=5025	5025
>k101_51608 flag=0 multi=8.1642 len=7227	7227
>k101_51910 flag=0 multi=8.4465 len=3866	3866
>k101_53692 flag=0 multi=12.2539 len=2756	2756
>k101_55005 flag=0 multi=8.9832 len=3261	3261
>k101_55131 flag=0 multi=11.3405 len=3892	3892
>k101_56356 flag=1 multi=5.0000 len=5359	5359
>k101_57565 flag=0 multi=16.5936 len=2655	2655
>k101_58618 flag=1 multi=5.0000 len=3185	3185
>k101_60833 flag=0 multi=7.8232 len=2613	2613
>k101_61416 flag=1 multi=4.0000 len=3364	3364
>k101_69332 flag=0 multi=5.5031 len=3146	3146
>k101_71275 flag=0 multi=15.9044 len=4736	4736
>k101_71947 flag=0 multi=48.6722 len=3030	3030
>k101_72564 flag=0 multi=8.8166 len=6291	6291
>k101_73637 flag=0 multi=9.9519 len=5837	5837
>k101_75590 flag=0 multi=11.4933 len=5696	5696
>k101_77271 flag=0 multi=13.1281 len=2935	2935
>k101_78039 flag=0 multi=6.0115 len=2886	2886
>k101_80361 flag=1 multi=4.0000 len=2638	2638
>k101_82262 flag=0 multi=7.0000 len=5374	5374
>k101_83656 flag=1 multi=3.5959 len=3281	3281
>k101_83825 flag=1 multi=120.0343 len=5759	5759
>k101_83924 flag=0 multi=26.2611 len=3395	3395
>k101_85478 flag=1 multi=6.4717 len=4106	4106
>k101_89225 flag=1 multi=8.0000 len=2876	2876
>k101_97822 flag=1 multi=7.6646 len=3235	3235
>k101_99037 flag=0 multi=9.0395 len=3242	3242
>k101_103135 flag=0 multi=7.2983 len=5052	5052
>k101_104014 flag=1 multi=5.0000 len=2576	2576
>k101_104192 flag=0 multi=16.3232 len=2663	2663
>k101_106568 flag=1 multi=4.0000 len=3297	3297
>k101_117942 flag=0 multi=8.7033 len=3616	3616
>k101_122546 flag=0 multi=17.4681 len=3624	3624
>k101_124463 flag=0 multi=11.8731 len=2630	2630
>k101_127162 flag=0 multi=18.9276 len=2600	2600
>k101_128155 flag=0 multi=8.0000 len=4079	4079
>k101_129885 flag=0 multi=8.2328 len=7720	7720
>k101_134049 flag=1 multi=5.0000 len=3721	3721
>k101_135294 flag=0 multi=16.0084 len=3542	3542
>k101_136009 flag=0 multi=9.0032 len=2926	2926
>k101_139311 flag=0 multi=6.0000 len=3453	3453
>k101_142496 flag=0 multi=10.3844 len=4846	4846
>k101_142837 flag=0 multi=14.3533 len=4653	4653
>k101_142851 flag=1 multi=14.8769 len=3416	3416
>k101_147878 flag=0 multi=8.4278 len=4973	4973
>k101_148568 flag=0 multi=6.9945 len=2657	2657
>k101_149701 flag=0 multi=7.5631 len=2733	2733
>k101_150285 flag=0 multi=5.0000 len=2909	2909
>k101_159250 flag=1 multi=6.1469 len=4892	4892
>k101_160945 flag=1 multi=4.0000 len=3406	3406
>k101_161594 flag=0 multi=5.9349 len=3020	3020
>k101_164328 flag=1 multi=5.0000 len=2628	2628
>k101_167386 flag=0 multi=6.0064 len=2904	2904
>k101_168534 flag=0 multi=7.5183 len=2966	2966
>k101_169714 flag=0 multi=218.5148 len=4413	4413
>k101_172700 flag=1 multi=3.7956 len=4714	4714
>k101_176175 flag=0 multi=10.8532 len=3465	3465
>k101_177520 flag=1 multi=6.0382 len=4368	4368
>k101_183799 flag=0 multi=11.3451 len=3349	3349
>k101_184446 flag=0 multi=6.0000 len=2734	2734
>k101_188026 flag=1 multi=5.8812 len=2585	2585
>k101_206670 flag=0 multi=4.0000 len=2774	2774
>k101_208293 flag=0 multi=16.2205 len=4922	4922
>k101_208925 flag=1 multi=6.0000 len=4775	4775
>k101_209176 flag=0 multi=7.2109 len=3259	3259
>k101_209736 flag=0 multi=6.8362 len=3032	3032
>k101_210383 flag=1 multi=120.4936 len=3170	3170
>k101_214645 flag=0 multi=7.0645 len=2846	2846
>k101_215857 flag=0 multi=8.1716 len=3330	3330
>k101_220581 flag=0 multi=13.6941 len=2932	2932
>k101_224047 flag=0 multi=8.5301 len=2938	2938
>k101_226867 flag=1 multi=7.0000 len=4213	4213
>k101_231680 flag=0 multi=8.0000 len=4208	4208
>k101_232162 flag=0 multi=8.9722 len=3234	3234
>k101_2063 flag=0 multi=18.3274 len=3775	3775
>k101_2136 flag=0 multi=11.0000 len=5823	5823
>k101_2632 flag=0 multi=12.0137 len=4860	4860
>k101_2793 flag=0 multi=8.0000 len=3460	3460
>k101_2818 flag=0 multi=9.0022 len=5103	5103
>k101_3392 flag=0 multi=10.8272 len=4550	4550
>k101_3741 flag=0 multi=4.9918 len=2547	2547
>k101_4019 flag=0 multi=25.9090 len=2859	2859
>k101_4848 flag=0 multi=16.7272 len=3052	3052
>k101_5024 flag=1 multi=8.6011 len=8683	8683
>k101_5046 flag=0 multi=7.4771 len=4599	4599
>k101_7313 flag=0 multi=382.8999 len=3647	3647
