V1	V2	mean
Acinetobacter_baumannii_AB307-0294	Erwinia_phage_PhiEaH1	157.9
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_Av_05	255
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_ECML_117	49.7
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_HY03	117.5
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_JH2	234.95
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_KBNP1711	82.4
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_PBECO_4	129.4
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_SUSP1	235.35
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_SUSP2	142.9
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_vB_EcoM_JS09	107.8
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_WG01	274.6
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_YD_2008_s	282.3
Acinetobacter_baumannii_AB307-0294	Flavobacterium_phage_Fpv1	60.1
Acinetobacter_baumannii_AB307-0294	Flavobacterium_phage_Fpv2	60.1
Acinetobacter_baumannii_AB307-0294	Flavobacterium_phage_Fpv20	60.1
Acinetobacter_baumannii_AB307-0294	Flavobacterium_phage_Fpv3	60.1
Acinetobacter_baumannii_AB307-0294	Gordonia_phage_GMA3	95.5
Acinetobacter_baumannii_AB307-0294	Gordonia_phage_GMA7	76.6
Acinetobacter_baumannii_AB307-0294	Gordonia_phage_GTE7	76.6
Acinetobacter_baumannii_AB307-0294	Idiomarinaceae_phage_1N2_2	64.3
Acinetobacter_baumannii_AB307-0294	Idiomarinaceae_phage_Phi1M2_2	50.4
Acinetobacter_baumannii_AB307-0294	Iodobacteriophage_phiPLPE	94.2
Acinetobacter_baumannii_AB307-0294	Klebsiella_phage_1513	268.1
Acinetobacter_baumannii_AB307-0294	Klebsiella_phage_JD001	177.4
Acinetobacter_baumannii_AB307-0294	Klebsiella_phage_KP36	268.1
Acinetobacter_baumannii_AB307-0294	Klebsiella_phage_PKO111	111.7
Acinetobacter_baumannii_AB307-0294	Klebsiella_phage_PKP126	161.95
Acinetobacter_baumannii_AB307-0294	Klebsiella_phage_vB_KpnM_KpV477	254.2
Acinetobacter_baumannii_AB307-0294	Lactobacillus_phage_Ldl1	167.9
Acinetobacter_baumannii_AB307-0294	Lactobacillus_phage_PLE2	57.4
Acinetobacter_baumannii_AB307-0294	Lactococcus_phage_phiL47	121.3
Acinetobacter_baumannii_AB307-0294	Mannheimia_phage_vB_MhS_1152AP2	82.4
Acinetobacter_baumannii_AB307-0294	Mannheimia_phage_vB_MhS_535AP2	136.3
Acinetobacter_baumannii_AB307-0294	Oenococcus_phage_phiS11	58.9
Acinetobacter_baumannii_AB307-0294	Oenococcus_phage_phiS13	62
Acinetobacter_baumannii_AB307-0294	Pectobacterium_phage_phiTE	140.575
Acinetobacter_baumannii_AB307-0294	Pectobacterium_phage_PM1	130.2
Acinetobacter_baumannii_AB307-0294	Pelagibacter_phage_HTVC008M	56.2
Acinetobacter_baumannii_AB307-0294	Pelagibacter_phage_HTVC019P	263.5
Acinetobacter_baumannii_AB307-0294	Phage_phiJL001	146.35
Acinetobacter_baumannii_AB307-0294	Prochlorococcus_phage_P_TIM68	316.2
Acinetobacter_baumannii_AB307-0294	Pseudoalteromonas_phage_H105_1	223.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_CHA_P1	200.7
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_DL60	51.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_DL64	115.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_DL68	51.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_JBD69	94.4
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_MP1412	110.4
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_MP42	94.4
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PaBG	199.9
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PAE1	106.1
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PAK_P1	270.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PAK_P2	267.7
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PAK_P4	265.95
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PEV2	115.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PhiPA3	200.7
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_phiPsa374	251.3
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_vB_Pae_Kakheti25	151.4
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_vB_Pae_PS44	51.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_vB_PaeM_PS24	196.4
Acinetobacter_baumannii_AB307-0294	Psychrobacter_phage_Psymv2	134.25
Acinetobacter_baumannii_AB307-0294	Rhizobium_phage_RHEph06	173.3
Acinetobacter_baumannii_AB307-0294	Rhizobium_phage_RHEph10	193.75
Acinetobacter_baumannii_AB307-0294	Rhizobium_phage_vB_RleS_L338C	149.25
Acinetobacter_baumannii_AB307-0294	Rhodobacter_phage_RcapMu	73.2
Acinetobacter_baumannii_AB307-0294	Rhodobacter_phage_RcapNL	45.4
Acinetobacter_baumannii_AB307-0294	Rhodoferax_phage_P26218	188.35
Acinetobacter_baumannii_AB307-0294	Salisaeta_icosahedral_phage_1	117.9
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_9NA	72
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_BPS11Q3	300.4
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_BPS15Q2	234
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_epsilon34	107.8
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_f18SE	53.1
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_Fels_1	71.65
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_LSPA1	150.6
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_MA12	296.6
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_phSE_2	57.4
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_SE2	177.15
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_SS3e	300.4
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_SSU5	91.3
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_vB_SenS_Ent3_complete_genome_3	52.8
Acinetobacter_baumannii_AB307-0294	Shigella_phage_pSf_1	311.6
Acinetobacter_baumannii_AB307-0294	Shigella_phage_pSf_2	314.3
Acinetobacter_baumannii_AB307-0294	Shigella_phage_pSs_1	260.8
Acinetobacter_baumannii_AB307-0294	Shigella_phage_Shf125875	270
Acinetobacter_baumannii_AB307-0294	Staphylococcus_phage_B236	159.8
Acinetobacter_baumannii_AB307-0294	Staphylococcus_phage_JS01	52.8
Acinetobacter_baumannii_AB307-0294	Staphylococcus_phage_P108	466.8
Acinetobacter_baumannii_AB307-0294	Stenotrophomonas_phage_vB_SmaS_DLP_2	151.8
Acinetobacter_baumannii_AB307-0294	Synechococcus_phage_S_CBP1	79.7
Acinetobacter_baumannii_AB307-0294	Synechococcus_phage_S_CRM01	111.3
Acinetobacter_baumannii_AB307-0294	Synechococcus_phage_S_PM2	82
Acinetobacter_baumannii_AB307-0294	Synechococcus_phage_syn9	60.5
Acinetobacter_baumannii_AB307-0294	Thalassomonas_phage_BA3	186.8
Acinetobacter_baumannii_AB307-0294	Thermus_phage_TMA	231.9
Acinetobacter_baumannii_AB307-0294	Vibrio_phage_CP_T1	301.2
Acinetobacter_baumannii_AB307-0294	Vibrio_phage_phi_3	141.616666666667
Acinetobacter_baumannii_AB307-0294	Vibrio_phage_PVA1	62.4
Acinetobacter_baumannii_AB307-0294	Vibrio_phage_ValKK3	166.2
