V1	V2	mean
Acholeplasma_laidlawii_PG-8A	Sulfitobacter_phage_NYA_2014a	50.8
Acholeplasma_laidlawii_PG-8A	Synechococcus_phage_S_CBS3	172.9
Acholeplasma_laidlawii_PG-8A	Synechococcus_phage_S_CRM01	74.15
Acholeplasma_laidlawii_PG-8A	Synechococcus_phage_S_MbCM100	104.4
Acholeplasma_laidlawii_PG-8A	Thermus_phage_TMA	101.3
Acholeplasma_laidlawii_PG-8A	Vibrio_phage_CP_T1	100.5
Acholeplasma_laidlawii_PG-8A	Vibrio_phage_phi_3	147.9
Acholeplasma_laidlawii_PG-8A	Vibrio_phage_ValKK3	194.5
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_AR9	52.4
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_BCP8_2	108.2
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Bp8p_C	116.7
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_Deep_Blue	83.2
Achromobacter_xylosoxidans_strain_MN001	Bacillus_phage_vB_BtS_BMBtp3	81.3
Achromobacter_xylosoxidans_strain_MN001	Burkholderia_phage_KS9	223
Achromobacter_xylosoxidans_strain_MN001	Cellulophaga_phage_phi14_2	343.6
Achromobacter_xylosoxidans_strain_MN001	Cronobacter_phage_phiES15	258.133333333333
Achromobacter_xylosoxidans_strain_MN001	Cyanophage_P_TIM40	126.9
Achromobacter_xylosoxidans_strain_MN001	Cyanophage_S_TIM5	196.1
Achromobacter_xylosoxidans_strain_MN001	Dinoroseobacter_phage_DFL12phi1	200.65
Achromobacter_xylosoxidans_strain_MN001	Enterobacteria_phage_Bp7	114.4
Achromobacter_xylosoxidans_strain_MN001	Enterobacteria_phage_fiAA91_ss	145.2
Achromobacter_xylosoxidans_strain_MN001	Enterobacteria_phage_JenK1	69.3
Achromobacter_xylosoxidans_strain_MN001	Enterobacteria_phage_JenP1	75.5
Achromobacter_xylosoxidans_strain_MN001	Enterobacteria_phage_JenP2	68.9
Achromobacter_xylosoxidans_strain_MN001	Enterobacteria_phage_phi92	89
Achromobacter_xylosoxidans_strain_MN001	Enterobacteria_phage_vB_EcoS_NBD2	254
Achromobacter_xylosoxidans_strain_MN001	Erwinia_phage_phiEa2809	72.8
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_172_1	65.3
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_ECBP2	78.95
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_ECML_117	47.4
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_HK75	208.1
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_vB_EcoS_FFH1	72
Achromobacter_xylosoxidans_strain_MN001	Escherichia_phage_YD_2008_s	169.616666666667
Achromobacter_xylosoxidans_strain_MN001	Flavobacterium_phage_Fpv1	48.9
Achromobacter_xylosoxidans_strain_MN001	Klebsiella_phage_KP36	126.966666666667
Achromobacter_xylosoxidans_strain_MN001	Mannheimia_phage_vB_MhS_1152AP2	186.925
Achromobacter_xylosoxidans_strain_MN001	Mannheimia_phage_vB_MhS_535AP2	228.6
Achromobacter_xylosoxidans_strain_MN001	Mannheimia_phage_vB_MhS_587AP2	185.95
Achromobacter_xylosoxidans_strain_MN001	Mycobacterium_phage_Chy5	66.2
Achromobacter_xylosoxidans_strain_MN001	Mycobacterium_phage_CRB1	75.1
Achromobacter_xylosoxidans_strain_MN001	Mycobacterium_phage_First	77.4
Achromobacter_xylosoxidans_strain_MN001	Mycobacterium_phage_SWU1	79
Achromobacter_xylosoxidans_strain_MN001	Phage_Gifsy_1	195.775
Achromobacter_xylosoxidans_strain_MN001	Phage_phiJL001	314.7
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_K5	81.3
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_O4	43.5
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_PaBG	271.9
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_PAE1	306.6
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_PaP1	81.3
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_phi297	62.4
Achromobacter_xylosoxidans_strain_MN001	Pseudomonas_phage_YMC11_02_R656	263.8
Achromobacter_xylosoxidans_strain_MN001	Psychrobacter_phage_Psymv2	109.06
Achromobacter_xylosoxidans_strain_MN001	Rhizobium_phage_RHEph10	197.975
Achromobacter_xylosoxidans_strain_MN001	Rhizobium_phage_vB_RglS_P106B	229.666666666667
Achromobacter_xylosoxidans_strain_MN001	Rhizobium_phage_vB_RleS_L338C	213.633333333333
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_118970_sal2	123.633333333333
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_7_11	52.75
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_Fels_1	115.533333333333
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_phSE_2	256.666666666667
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_Shivani	100.3
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_SJ46	277.3
Achromobacter_xylosoxidans_strain_MN001	Salmonella_phage_SSU5	54.1666666666667
Achromobacter_xylosoxidans_strain_MN001	Shigella_phage_pSf_1	204.38
Achromobacter_xylosoxidans_strain_MN001	Shigella_phage_pSf_2	257.566666666667
Achromobacter_xylosoxidans_strain_MN001	Shigella_phage_Shf125875	47
Achromobacter_xylosoxidans_strain_MN001	Staphylococcus_phage_MCE_2014	97.4
Achromobacter_xylosoxidans_strain_MN001	Streptococcus_phage_Dp_1	137.5
Achromobacter_xylosoxidans_strain_MN001	Streptomyces_phage_phiHau3	75.1
Achromobacter_xylosoxidans_strain_MN001	Streptomyces_phage_R4	92
Achromobacter_xylosoxidans_strain_MN001	Synechococcus_phage_S_CBS4	151.38
Achromobacter_xylosoxidans_strain_MN001	Synechococcus_phage_S_CRM01	96.3
Achromobacter_xylosoxidans_strain_MN001	Thermus_phage_TMA	161.2
Achromobacter_xylosoxidans_strain_MN001	Vibrio_phage_VFJ	107.1
Achromobacter_xylosoxidans_strain_MN001	Xanthomonas_phage_Xp15	90.9
Acinetobacter_baumannii_AB307-0294	Achromobacter_phage_phiAxp_1	118.6
Acinetobacter_baumannii_AB307-0294	Acinetobacter_phage_vB_AbaM_phiAbaA1	83.6
Acinetobacter_baumannii_AB307-0294	Acinetobacter_phage_vB_AbaS_TRS1	295
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_AR9	77.4
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_Bastille	45.8
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_Belinda	415.2
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_Page	81.45
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_Palmer	94.7
Acinetobacter_baumannii_AB307-0294	Bacillus_phage_Pony	94.7
Acinetobacter_baumannii_AB307-0294	Brochothrix_phage_A9	346.7
Acinetobacter_baumannii_AB307-0294	Cellulophaga_phage_phi12_1	124.4
Acinetobacter_baumannii_AB307-0294	Cellulophaga_phage_phi17_1	122.9
Acinetobacter_baumannii_AB307-0294	Cellulophaga_phage_phi17_2	121.3
Acinetobacter_baumannii_AB307-0294	Cellulophaga_phage_phi18_1	122.9
Acinetobacter_baumannii_AB307-0294	Cellulophaga_phage_phi4_1	119.4
Acinetobacter_baumannii_AB307-0294	Clostridium_phage_phiCT453A	54.7
Acinetobacter_baumannii_AB307-0294	Cronobacter_phage_CR8	222.15
Acinetobacter_baumannii_AB307-0294	Cronobacter_phage_phiES15	81.3
Acinetobacter_baumannii_AB307-0294	Dinoroseobacter_phage_DFL12phi1	88.2
Acinetobacter_baumannii_AB307-0294	Enterobacter_phage_phiEap_2	105.5
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_JenP1	109.4
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_JenP2	77.4
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_phi92	299.3
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_SfI	254.2
Acinetobacter_baumannii_AB307-0294	Enterobacteria_phage_vB_EcoS_NBD2	297.4
Acinetobacter_baumannii_AB307-0294	Erwinia_phage_phiEa2809	61.2
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_Av_05	283.3
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_Lw1	103.6
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_PBECO_4	129.4
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_PhaxI	73.55
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_SUSP2	235.7
Acinetobacter_baumannii_AB307-0294	Escherichia_phage_vB_EcoM_Alf5	91.7
Acinetobacter_baumannii_AB307-0294	Flavobacterium_phage_Fpv1	60.1
Acinetobacter_baumannii_AB307-0294	Iodobacteriophage_phiPLPE	102.466666666667
Acinetobacter_baumannii_AB307-0294	Klebsiella_phage_1513	268.1
Acinetobacter_baumannii_AB307-0294	Klebsiella_phage_KP36	268.1
Acinetobacter_baumannii_AB307-0294	Klebsiella_phage_PKO111	46.6
Acinetobacter_baumannii_AB307-0294	Klebsiella_phage_PKP126	272.3
Acinetobacter_baumannii_AB307-0294	Klebsiella_phage_vB_KpnM_KpV477	47
Acinetobacter_baumannii_AB307-0294	Lactobacillus_phage_Ldl1	52
Acinetobacter_baumannii_AB307-0294	Lactobacillus_phage_phiPYB5	68.2
Acinetobacter_baumannii_AB307-0294	Lactobacillus_phage_PLE2	57.4
Acinetobacter_baumannii_AB307-0294	Mannheimia_phage_vB_MhM_3927AP2	66.6
Acinetobacter_baumannii_AB307-0294	Mycobacterium_phage_CRB1	57.4
Acinetobacter_baumannii_AB307-0294	Mycobacterium_phage_First	59.7
Acinetobacter_baumannii_AB307-0294	Pectobacterium_phage_phiTE	188.25
Acinetobacter_baumannii_AB307-0294	Pectobacterium_phage_PM1	110.5
Acinetobacter_baumannii_AB307-0294	Pelagibacter_phage_HTVC008M	55.8
Acinetobacter_baumannii_AB307-0294	Phage_phiJL001	53.5
Acinetobacter_baumannii_AB307-0294	Providencia_phage_Redjac	70.9
Acinetobacter_baumannii_AB307-0294	Pseudoalteromonas_phage_H105_1	80.1
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_B3	55.8
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_DL60	82.4
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_K5	267.7
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_O4	121.7
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PaBG	106.5
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PAE1	118.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_PaP1	131.3
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_phi2	61.6
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_phi297	73.2
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_vB_Pae_PS44	75.1
Acinetobacter_baumannii_AB307-0294	Pseudomonas_phage_YMC11_07_P54_PAE_BP	75.9
Acinetobacter_baumannii_AB307-0294	Rhizobium_phage_RHEph06	143.45
Acinetobacter_baumannii_AB307-0294	Rhizobium_phage_RHEph10	120.9
Acinetobacter_baumannii_AB307-0294	Rhizobium_phage_vB_RleM_PPF1	57.4
Acinetobacter_baumannii_AB307-0294	Rhodoferax_phage_P26218	161
Acinetobacter_baumannii_AB307-0294	Ruegeria_phage_DSS3_P1	57.55
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_118970_sal2	97.1
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_7_11	57.95
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_BPS15Q2	234
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_epsilon34	178.1
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_f18SE	90.5
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_Fels_1	98.2
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_SE2	96.7
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_SFP10	75.9
Acinetobacter_baumannii_AB307-0294	Salmonella_phage_Shivani	101.3
Acinetobacter_baumannii_AB307-0294	Shigella_phage_pSf_1	311.6
Acinetobacter_baumannii_AB307-0294	Shigella_phage_Shf125875	107.8
Acinetobacter_baumannii_AB307-0294	Sodalis_phage_phiSG1	97.1
Acinetobacter_baumannii_AB307-0294	Staphylococcus_phage_B236	159.8
Acinetobacter_baumannii_AB307-0294	Staphylococcus_phage_P108	466.8
Acinetobacter_baumannii_AB307-0294	Staphylococcus_phage_SPbeta_like	99
Acinetobacter_baumannii_AB307-0294	Staphylococcus_phage_StauST398_3	160.6
Acinetobacter_baumannii_AB307-0294	Streptococcus_phage_phiARI0004	62
Acinetobacter_baumannii_AB307-0294	Streptococcus_phage_phiARI0031	61.6
Acinetobacter_baumannii_AB307-0294	Streptococcus_phage_phiARI0460_1	55.25
Acinetobacter_baumannii_AB307-0294	Streptococcus_phage_phiARI0462	60.8
Acinetobacter_baumannii_AB307-0294	Streptococcus_phage_phiARI0468_1	62
Acinetobacter_baumannii_AB307-0294	Streptococcus_phage_phiARI0468_2	62
Acinetobacter_baumannii_AB307-0294	Streptococcus_phage_phiARI0746	55.85
Acinetobacter_baumannii_AB307-0294	Streptococcus_phage_YMC_2011	72.4
Acinetobacter_baumannii_AB307-0294	Synechococcus_phage_S_CBP1	85.1
Acinetobacter_baumannii_AB307-0294	Synechococcus_phage_S_CBP4	89.7
Acinetobacter_baumannii_AB307-0294	Synechococcus_phage_S_CRM01	111.3
Acinetobacter_baumannii_AB307-0294	Synechococcus_phage_S_PM2	82
Acinetobacter_baumannii_AB307-0294	Synechococcus_phage_syn9	54.7
Acinetobacter_baumannii_AB307-0294	Thalassomonas_phage_BA3	186.8
Acinetobacter_baumannii_AB307-0294	Thermus_phage_TMA	171.95
Acinetobacter_baumannii_AB307-0294	Vibrio_phage_CP_T1	239.75
Acinetobacter_baumannii_AB307-0294	Vibrio_phage_phi_3	104.4
Acinetobacter_baumannii_AB307-0294	Vibrio_phage_pVp_1	105.1
Acinetobacter_baumannii_AB307-0294	Vibrio_phage_ValKK3	104.766666666667
Acinetobacter_johnsonii_XBB1	Achromobacter_phage_phiAxp_1	224.75
Acinetobacter_johnsonii_XBB1	Acinetobacter_phage_Petty	131.35
Acinetobacter_johnsonii_XBB1	Acinetobacter_phage_phiAB1	210.7
Acinetobacter_johnsonii_XBB1	Acinetobacter_phage_Presley	137.5
Acinetobacter_johnsonii_XBB1	Acinetobacter_phage_vB_AbaM_phiAbaA1	83.2
Acinetobacter_johnsonii_XBB1	Acinetobacter_phage_vB_AbaS_TRS1	228
Acinetobacter_johnsonii_XBB1	Acinetobacter_phage_YMC_13_01_C62	79.7
Acinetobacter_johnsonii_XBB1	Bacillus_phage_Bastille	253.8
Acinetobacter_johnsonii_XBB1	Bacillus_phage_BigBertha	256.5
Acinetobacter_johnsonii_XBB1	Bacillus_phage_JBP901	242.7
Acinetobacter_johnsonii_XBB1	Bacillus_phage_Page	83
Acinetobacter_johnsonii_XBB1	Bacillus_phage_Palmer	71.3666666666667
Acinetobacter_johnsonii_XBB1	Bacillus_phage_Pony	83
Acinetobacter_johnsonii_XBB1	Bacillus_phage_Spock	253.1
Acinetobacter_johnsonii_XBB1	Bacillus_phage_Staley	366.7
Acinetobacter_johnsonii_XBB1	Burkholderia_phage_KL3	231.99
Acinetobacter_johnsonii_XBB1	Burkholderia_phage_KS14	157.116666666667
Acinetobacter_johnsonii_XBB1	Burkholderia_phage_KS5	178.3875
Acinetobacter_johnsonii_XBB1	Burkholderia_phage_KS9	140.5
Acinetobacter_johnsonii_XBB1	Campylobacter_phage_CP30A	125.6
Acinetobacter_johnsonii_XBB1	Campylobacter_phage_PC14	90.1
Acinetobacter_johnsonii_XBB1	Cellulophaga_phage_phi12_1	148.7
Acinetobacter_johnsonii_XBB1	Cellulophaga_phage_phi17_1	152.1
Acinetobacter_johnsonii_XBB1	Cellulophaga_phage_phi17_2	124.4
Acinetobacter_johnsonii_XBB1	Cellulophaga_phage_phi18_1	149.1
Acinetobacter_johnsonii_XBB1	Cellulophaga_phage_phi4_1	122.5
Acinetobacter_johnsonii_XBB1	Citrobacter_phage_SH3	74.7
Acinetobacter_johnsonii_XBB1	Cronobacter_phage_CR8	266.5
Acinetobacter_johnsonii_XBB1	Cronobacter_phage_phiES15	210.05
Acinetobacter_johnsonii_XBB1	Delftia_phage_IME_DE1	72
Acinetobacter_johnsonii_XBB1	Dinoroseobacter_phage_DFL12phi1	80.9
Acinetobacter_johnsonii_XBB1	Enterobacter_phage_Arya	208.575
Acinetobacter_johnsonii_XBB1	Enterobacter_phage_phiEap_2	152.5
Acinetobacter_johnsonii_XBB1	Enterobacter_phage_Tyrion	339.15
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_933W	59.1
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_Bp7	117.1
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_fiAA91_ss	178.666666666667
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_JenK1	90.7
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_JenP1	90.9
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_JenP2	91.5
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_P88	116.533333333333
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_phi92	339.7
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_Sf101	124
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_vB_EcoS_NBD2	222.65
Acinetobacter_johnsonii_XBB1	Enterobacteria_phage_VT2_Sakai	59.1
Acinetobacter_johnsonii_XBB1	Erwinia_phage_phiEa2809	113.45
Acinetobacter_johnsonii_XBB1	Erwinia_phage_PhiEaH1	108.6
Acinetobacter_johnsonii_XBB1	Escherichia_phage_172_1	70.5
Acinetobacter_johnsonii_XBB1	Escherichia_phage_Av_05	202.833333333333
Acinetobacter_johnsonii_XBB1	Escherichia_phage_ECBP1	73.2
Acinetobacter_johnsonii_XBB1	Escherichia_phage_ECBP2	69.3
Acinetobacter_johnsonii_XBB1	Escherichia_phage_HK75	318.266666666667
Acinetobacter_johnsonii_XBB1	Escherichia_phage_Lw1	93.6
Acinetobacter_johnsonii_XBB1	Escherichia_phage_P13374	55.45
Acinetobacter_johnsonii_XBB1	Escherichia_phage_PA2	65.9
Acinetobacter_johnsonii_XBB1	Escherichia_phage_PBECO_4	128.3
Acinetobacter_johnsonii_XBB1	Escherichia_phage_PhaxI	65.85
Acinetobacter_johnsonii_XBB1	Escherichia_phage_phi191	77.4
Acinetobacter_johnsonii_XBB1	Escherichia_phage_phiV10	206.966666666667
Acinetobacter_johnsonii_XBB1	Escherichia_phage_pro147	213.788888888889
Acinetobacter_johnsonii_XBB1	Escherichia_phage_pro483	158.65
Acinetobacter_johnsonii_XBB1	Escherichia_phage_TL_2011b	146.95
Acinetobacter_johnsonii_XBB1	Escherichia_phage_TL_2011c	57
Acinetobacter_johnsonii_XBB1	Escherichia_phage_vB_EcoS_FFH1	55.5
Acinetobacter_johnsonii_XBB1	Escherichia_phage_YD_2008_s	292.15
Acinetobacter_johnsonii_XBB1	Flavobacterium_phage_FCL_2	146
Acinetobacter_johnsonii_XBB1	Flavobacterium_phage_Fpv1	125.6
Acinetobacter_johnsonii_XBB1	Iodobacteriophage_phiPLPE	112.8
Acinetobacter_johnsonii_XBB1	Klebsiella_phage_JD001	52.75
Acinetobacter_johnsonii_XBB1	Klebsiella_phage_KP36	88.6
Acinetobacter_johnsonii_XBB1	Klebsiella_phage_PKP126	63.2
Acinetobacter_johnsonii_XBB1	Klebsiella_phage_vB_KpnM_KpV477	45.1
Acinetobacter_johnsonii_XBB1	Klebsiella_phage_vB_KpnP_SU503	60.1
Acinetobacter_johnsonii_XBB1	Lactobacillus_phage_Ldl1	50.1
Acinetobacter_johnsonii_XBB1	Lactobacillus_phage_phiPYB5	57
Acinetobacter_johnsonii_XBB1	Lactococcus_phage_phiLC3	60.8
Acinetobacter_johnsonii_XBB1	Lactococcus_phage_PLgT_1	58.5
Acinetobacter_johnsonii_XBB1	Mannheimia_phage_vB_MhM_587AP1	136.028571428571
Acinetobacter_johnsonii_XBB1	Mannheimia_phage_vB_MhS_1152AP2	233.933333333333
Acinetobacter_johnsonii_XBB1	Mannheimia_phage_vB_MhS_535AP2	215.7
Acinetobacter_johnsonii_XBB1	Mannheimia_phage_vB_MhS_587AP2	244
Acinetobacter_johnsonii_XBB1	Nitrincola_phage_1M3_16	44.3
Acinetobacter_johnsonii_XBB1	Paracoccus_phage_vB_PmaS_IMEP1	257.1
Acinetobacter_johnsonii_XBB1	Pectobacterium_phage_phiTE	162.75
Acinetobacter_johnsonii_XBB1	Pectobacterium_phage_PM1	157.1
Acinetobacter_johnsonii_XBB1	Pelagibacter_phage_HTVC008M	53.5
Acinetobacter_johnsonii_XBB1	Pelagibacter_phage_HTVC010P	219.9
Acinetobacter_johnsonii_XBB1	Pelagibacter_phage_HTVC019P	258.1
